2.598671498585110595e-01,2.910672905015511680e-01,5.767556771754459355e+00,5.099408217497840567e+00,4.207352733888895635e+00,9.533951699173874772e+01,7.671585555689442515e+01,5.962986868335460855e+01,4.522387236253698006e+01,1.386412021482025693e+03,1.059135090886938542e+03,7.933381134755317134e+02,5.853005627080829072e+02,4.266461919577699291e+02,-9.540067805441684867e-02,2.836749662882841194e-02,1.455069413795588407e+00,2.129167797059787481e-01,2.454877979820387068e+01,5.197342997170218970e-01,2.996256436290600789e-01,1.060049042364135774e+00,3.336241117426307135e+00,3.567082901456721244e-01,1.536606109642116191e+00,6.719054440873714285e+00
2.813549735785221828e-01,3.354341811480635593e-01,6.777987935561378130e+00,6.387559541110420902e+00,5.631134109000681676e+00,1.225321474893959675e+02,1.053582647308608102e+02,8.769633767465535357e+01,7.136368924712722617e+01,1.970045941794030114e+03,1.613580402083780655e+03,1.297800083610423371e+03,1.029552718627736112e+03,8.079458394477076126e+02,-7.956919244224533450e-02,2.956482901337450370e-02,1.589342916440825926e+00,2.265251575299236375e-01,2.938879912005196005e+01,5.627099471570443656e-01,3.721732954520576175e+00,5.286781073161245104e+01,6.697309937908486290e+02,4.196462372466055690e+00,6.317314616615081491e+01,8.457798741237921831e+02
6.097736810511591443e-01,7.064182149193065641e-01,1.733627306777076171e+01,1.567139427022211251e+01,1.309691393102274404e+01,3.777851736906462747e+02,3.089353148635073580e+02,2.424235462030568442e+02,1.849976963260822345e+02,7.461405192168069334e+03,5.774386246927397224e+03,4.356665699254568608e+03,3.226735316631150909e+03,2.356633562969700506e+03,-1.854858372329632188e-01,5.811357642902111736e-02,3.518095907334441552e+00,4.696692331969445910e-01,7.989796584229247856e+01,1.219547362102318289e+00,1.203322225922543454e-01,1.940255240633899647e-01,2.811623687763447066e-01,3.008825981833496144e+00,2.852517488067502427e+01,2.457622305520613395e+02
1.070857666350627929e-01,1.205789246934914072e-01,3.140935724745510527e+00,2.720767988661388692e+00,2.202672648913935660e+00,7.090717357849190705e+01,5.508479481473763428e+01,4.148231463698174082e+01,3.061787229264284704e+01,1.452547619124818766e+03,1.062394493756524753e+03,7.642447491961130481e+02,5.436015528928985532e+02,3.836830546589654887e+02,-3.836725228864200365e-02,1.001908019341095357e-02,6.206396194826835355e-01,8.175571603706326129e-02,1.468767133811549996e+01,2.141715332701255858e-01,-4.508838409031240557e-02,-7.020267571156596498e-02,-9.908650992478813813e-02,1.180862563884333305e+00,1.011650804024482042e+01,7.761209521399973710e+01
4.588281013644259776e-01,5.025143689893477594e-01,1.088491558097505774e+01,9.357940950779155997e+00,7.633778299236221088e+00,1.951331347683045578e+02,1.517471860508761665e+02,1.157104352297545233e+02,8.742428547729554111e+01,3.133293814131035106e+03,2.299878896844749761e+03,1.677602413093228279e+03,1.222924798053590166e+03,8.939259494715493020e+02,-2.118720764896706299e-01,4.756609255766551525e-02,2.587814401589572988e+00,3.691906909442367879e-01,4.751320480718088390e+01,9.176562027288517331e-01,-3.089693181655339335e-02,3.182246343357467144e-02,-3.092412946114327099e-02,3.741216384420066987e+00,4.235057798806290918e+01,4.298733499524491890e+02
1.758232452830720827e-01,1.950646606986873310e-01,4.275590935351060828e+00,3.662141193803485351e+00,3.002357074041018148e+00,7.862306156217240982e+01,6.031907406084715717e+01,4.585674228933299901e+01,3.477088793998333927e+01,1.295301821863714395e+03,9.315577456798230287e+02,6.729230406018875783e+02,4.895035309776115469e+02,3.589501359899275030e+02,-8.231151646508205744e-02,1.827146634691398722e-02,9.944008171858633727e-01,1.408691317111002150e-01,1.879212015359594545e+01,3.516464905661441653e-01,1.334145517103084780e-02,-1.019632706982768686e-02,7.821801389166292695e-03,2.201502830623327966e+00,2.383366302087037880e+01,2.300044132241561101e+02
3.792904222076532994e-01,4.211030113109837103e-01,8.154283589643783969e+00,7.148176045750686214e+00,6.022008526142887064e+00,1.316935855335379131e+02,1.048438288930820192e+02,8.279357533751263531e+01,6.533876096618394058e+01,1.893619301368434435e+03,1.427649310931028822e+03,1.081690517400558292e+03,8.262940533084990875e+02,6.369182743829189803e+02,-1.881819564523892208e-01,4.173489275172816149e-02,2.117378274493566082e+00,3.133109934911195715e-01,3.451276664948628792e+01,7.585808444153065988e-01,-1.301778202773888789e-02,1.340076507515484960e-02,-1.233871019184746773e-02,4.942346122029780631e+00,6.852936472739342832e+01,8.513306210045022908e+02
2.354325114989482270e-01,2.664050495608077940e-01,5.069055070259466333e+00,4.489894130557916974e+00,3.820861385985502956e+00,8.200623914624611643e+01,6.567549438846107535e+01,5.226867195765495921e+01,4.157290914460355680e+01,1.181438045573491308e+03,8.934350509218274965e+02,6.809050589601738466e+02,5.236737160065955550e+02,4.063208027074084043e+02,-1.136579860623257304e-01,2.634841162866605885e-02,1.314489800977715728e+00,1.948709416113227344e-01,2.142844834836142809e+01,4.708650229978965096e-01,2.998247459834697988e-03,-4.356223587583213201e-03,5.437421600479136474e-03,3.743675243531927599e+00,4.947947312324342306e+01,5.839735437132296738e+02
4.726900986394739768e-01,6.695495286931905099e-01,1.136533340635735811e+01,1.272969271080527065e+01,1.346549399444050543e+01,2.054490685802124688e+02,2.104797868021771876e+02,2.108144344413212536e+02,2.078838176947514853e+02,3.308563757440505469e+03,3.238475176847251532e+03,3.142113767326687594e+03,3.026067195526544310e+03,2.894416350689760293e+03,-9.953545820993309201e-02,5.225856335511214201e-02,2.669692618230085746e+00,3.858084300116178533e-01,4.824882368019531498e+01,9.453801972789479535e-01,2.611187301321397231e-02,1.748510244744201636e-02,4.804273118516804580e-02,9.576745367968477751e+00,1.707551960340471169e+02,2.708357219182842073e+03
4.213313076726646345e-01,6.079757728031129904e-01,1.013255276937447746e+01,1.144418938644736272e+01,1.222965745874538790e+01,1.831249223143722133e+02,1.882939568607694980e+02,1.899706466216189540e+02,1.887932860084544870e+02,2.947391792021795936e+03,2.887914084136111796e+03,2.816645902347798710e+03,2.730217616983270091e+03,2.628225004348237690e+03,-8.257946269107577231e-02,4.743233527506032776e-02,2.379660721649859756e+00,3.448444257785471256e-01,4.293422184934156149e+01,8.426626153453293799e-01,-8.555684785593927616e-03,2.263550363872459184e-02,9.705344326979892244e-03,9.088382817257432578e+00,1.592222378921960626e+02,2.487343528460494326e+03
