2.900088741867686004e-02,2.893340660809203685e-02,7.291423141162513277e-02,6.448025403518967136e-02,5.603206947720165698e-02,1.368150245001477361e-01,1.156065232895369665e-01,9.676627783367360014e-02,8.031999771169945346e-02,2.268271501769801857e-01,1.868512516657309941e-01,1.529096723704628513e-01,1.243569552726433436e-01,1.005313922481864408e-01,-1.911557538894670047e-02,7.285872603728469656e-03,1.496343914616445059e-01,3.417070568006255749e-02,3.295697042876229998e-01,5.800177483735375478e-02,-3.813569918439132199e-04,-2.492094212996462437e-05,-1.449492149854821896e-06,3.615172414391512254e-03,8.617006768238946388e-04,1.826445343670424042e-04,-1.718717538204577507e-04,1.660038589320211085e-03
8.999039131971130548e-03,6.719781081476011025e-03,5.156324342921926422e-03,4.033044865332192572e-03,3.148018068534254917e-03,2.259813213398891279e-03,1.791693951298673751e-03,1.419438880965699559e-03,1.123581172946227450e-03,8.988389086346370432e-04,7.167027882622131491e-04,5.712684527396141290e-04,4.551713658357950170e-04,3.625199955363176112e-04,-1.691141170667411625e-02,2.077874387147296813e-03,4.609162548387721325e-02,1.091515660331985119e-02,6.577601963473686530e-02,1.799807826394226110e-02,-3.012642161030345579e-03,-1.943494099033052196e-03,-1.111855446718584568e-03,2.267681986888544360e-02,2.142672874951735001e-02,1.861501085206387213e-02,-1.571162325948359962e-03,1.426920019720974084e-02
6.844939924893053695e-02,7.456590198038037798e-02,1.887555034628955464e-01,1.801805168668845214e-01,1.687332913634774223e-01,3.927259202678409222e-01,3.574891358086679238e-01,3.224993671275196427e-01,2.887381583352869874e-01,7.305161413635909984e-01,6.491077890713969900e-01,5.738215443510763514e-01,5.049765334996859645e-01,4.426075021574468749e-01,-2.711698737303810947e-02,1.805974860744410243e-02,3.535042480505932727e-01,8.104143906722298396e-02,7.953460468588122723e-01,1.368987984978610184e-01,3.014127472018148326e-04,6.781779742878133723e-05,1.548618096116938280e-06,1.158193938589567942e-02,8.445496937339404264e-03,5.373940350991431893e-03,1.359283809805207893e-04,6.272555573972479759e-03
5.038150100499773354e-03,7.288712796704097802e-03,2.026114027049537303e-02,2.174834534952377330e-02,2.122108077436974521e-02,5.528695209101335689e-02,5.327621413679481388e-02,4.900184368146554004e-02,4.364987298520099646e-02,1.267346336368188331e-01,1.157975770297418605e-01,1.029746578772005455e-01,8.973604611152910526e-02,7.697201799025447932e-02,-1.035564036842817962e-02,1.623709515890196320e-03,2.614518947134004262e-02,6.045175187701018645e-03,6.849024216995872050e-02,1.007630020099955712e-02,2.133238287040018465e-03,-6.660710140390321572e-04,1.113439824825984453e-04,7.042095828199627754e-03,-6.736099586835261541e-04,-1.937202518290531434e-03,9.802512987327376744e-04,2.769105453795865906e-03
5.015654416799049387e-02,4.817228394094331262e-02,1.089989094802010505e-01,9.474465114240079866e-02,8.136959055911845151e-02,1.819905541774016755e-01,1.524053625743984342e-01,1.268334797487767340e-01,1.050026570621100941e-01,2.765118045007405323e-01,2.268756871847491807e-01,1.854029907527417198e-01,1.509913827436678291e-01,1.226038704939120538e-01,-3.611500803802279030e-02,1.254118363671229489e-02,2.584546271683454410e-01,5.945145425073700834e-02,5.313967525320528740e-01,1.003130883359809739e-01,-8.182314320512315900e-04,4.075132569098270977e-04,-1.854216067302996674e-04,1.611033101824556335e-02,1.783425456322867975e-02,1.716005507962851603e-02,-4.032448119529443093e-04,1.103616500048534323e-02
1.094525582701007943e-02,1.170209949384144223e-02,3.573573353197323499e-02,3.028438074783080386e-02,2.545681947369278497e-02,8.009774514637374443e-02,6.351733871784150109e-02,5.034362783617657433e-02,3.989372234359218200e-02,1.519197083328799880e-01,1.173272836400789804e-01,9.064925943196468217e-02,7.007635152383270838e-02,5.421011601804010677e-02,-1.933413479794720072e-02,2.853643563864103304e-03,5.663520493940608219e-02,1.276198866400799631e-02,1.446226614052988357e-01,2.189051165402015192e-02,9.809107190453133368e-03,-3.631791832117649624e-03,1.229755055912851516e-03,2.262271091589172084e-02,1.235165541287513470e-02,5.082623896155989349e-03,4.641885990454391354e-03,1.103027176135764828e-02
3.369966603535744926e-02,2.874472099816422627e-02,4.815973026302942939e-02,3.926670241299910075e-02,3.187273270730527075e-02,5.400071191904917689e-02,4.325766663939968615e-02,3.453921722128570904e-02,2.750358892442483771e-02,5.643476073281761263e-02,4.471705689593965388e-02,3.533539049219550088e-02,2.785726287658992634e-02,2.191875404439242933e-02,-3.657679411687683735e-02,8.094298944291167600e-03,1.731629676487723146e-01,4.030790789064525592e-02,3.053323031332773052e-01,6.739933207071491239e-02,3.349365677815671193e-03,-1.684916882075670596e-03,7.520890611288099693e-04,1.831449576279082364e-02,2.273221925264533663e-02,2.532907840096199417e-02,1.648801476693754001e-03,1.432676244972787456e-02
1.093953667150597900e-02,9.564413205394462630e-03,2.643826109473938410e-02,2.007897437210361125e-02,1.535170662870756660e-02,4.408842076602913912e-02,3.252668578718036219e-02,2.406835943291846247e-02,1.786738656332905253e-02,6.236291964592020204e-02,4.565985871575542476e-02,3.347276678457819510e-02,2.457339459031392462e-02,1.806871661410686808e-02,-2.673879782536045871e-02,2.511215860041588095e-03,5.642261620427897750e-02,1.270912089886868865e-02,1.275382905807656286e-01,2.187907334301196494e-02,1.024973250630871122e-02,-5.261670248556074569e-03,2.401956425169483184e-03,3.097611627103462328e-02,2.686262510020435978e-02,2.097314419010694320e-02,5.065682644838949769e-03,1.828003514964661458e-02
2.315196046531362364e-02,1.858855920701049658e-02,1.926384390945341460e-02,1.559803492382355952e-02,1.258854668759103873e-02,1.212965914133218998e-02,9.889734774860657260e-03,8.032269791590182159e-03,6.501829863445704460e-03,6.871960833174432966e-03,5.649128777102542694e-03,4.620602840238471377e-03,3.763126253150666980e-03,3.053448158637367404e-03,-2.975709249755913860e-02,5.568681257712982703e-03,1.186962819116528373e-01,2.806958132850984056e-02,1.788544624119587090e-01,4.630392093062724729e-02,6.873136348502862161e-03,-3.729367345227658451e-03,1.785061513022872994e-03,1.896939336777514820e-02,2.190718173651380954e-02,2.406643900564061495e-02,3.431189252869246229e-03,1.458613639362110748e-02
1.092855751645017970e-02,8.329435410524218403e-03,1.720285790904900122e-02,1.259797913363927893e-02,9.268958027361273722e-03,1.918771247155997423e-02,1.404246480173971731e-02,1.028824173492872210e-02,7.548346116819858523e-03,1.841553406613314139e-02,1.352889294588132188e-02,9.940511752364059039e-03,7.305845150148022535e-03,5.371572151454527544e-03,-2.791166945430370930e-02,2.340628235805674879e-03,5.618606331679523724e-02,1.281321141369783090e-02,1.073403433981332811e-01,2.185711503290037327e-02,7.388822597109647068e-03,-4.091783625511876549e-03,1.989307994527302146e-03,3.318294341815034021e-02,3.307669791984566704e-02,2.928028540324440626e-02,3.702403802743453685e-03,2.119675391184957375e-02
