gradNa_node1_x,gradNa_node1_y,gradNa_node2_x,gradNa_node2_y,gradNa_node3_x,gradNa_node3_y,qpWeight
-2.53817508897534729329e+01,-1.05244744429455288071e+01,2.83886213820685888720e+01,-2.19316770967075669319e+01,-3.00687049231511593916e+00,3.24561515396530921862e+01,5.84494744449999439721e-04
-2.53815868207441397431e+01,-1.05249071259920281562e+01,2.83874811348481834727e+01,-2.19304540346733389811e+01,-3.00589431410404372969e+00,3.24553611606653689137e+01,5.84518222000000972800e-04
-1.26567507254008271289e+00,3.11109728401206808712e+01,-3.77396881649050683905e+01,-3.11109728401206808712e+01,3.90053632374451524356e+01,0.00000000000000000000e+00,4.12033081250000397366e-04
-3.90053632374451453302e+01,-0.00000000000000000000e+00,1.26567507254008249085e+00,-3.11109728401206773185e+01,3.77396881649050612850e+01,3.11109728401206773185e+01,4.12033081250000451576e-04
-1.26567507253995237271e+00,3.11109728401207874526e+01,-3.77396881649051962881e+01,-3.11109728401207874526e+01,3.90053632374451453302e+01,0.00000000000000000000e+00,4.12033081249998933693e-04
-1.26688856733641674879e+00,3.11109728401206773185e+01,-3.77384746701087294696e+01,-3.11109728401206773185e+01,3.90053632374451453302e+01,0.00000000000000000000e+00,4.12033081250000397366e-04
-3.90053632374451524356e+01,-0.00000000000000000000e+00,1.26567507253995237271e+00,-3.11109728401207874526e+01,3.77396881649052033936e+01,3.11109728401207874526e+01,4.12033081249998987903e-04
-3.77384746701088644727e+01,-3.11109728401207874526e+01,3.90053632374451524356e+01,0.00000000000000000000e+00,-1.26688856733628796292e+00,3.11109728401207874526e+01,4.12033081249998987903e-04
-3.90053632374451524356e+01,-0.00000000000000000000e+00,1.26688856733628640860e+00,-3.11109728401207874526e+01,3.77384746701088644727e+01,3.11109728401207874526e+01,4.12033081249998879483e-04
-3.90053632374451453302e+01,-0.00000000000000000000e+00,1.26688856733641674879e+00,-3.11109728401206773185e+01,3.77384746701087294696e+01,3.11109728401206773185e+01,4.12033081250000288945e-04
-1.26567507254008271289e+00,3.11109728401206808712e+01,-3.77396881649050683905e+01,-3.11109728401206808712e+01,3.90053632374451524356e+01,0.00000000000000000000e+00,4.12033081250000397366e-04
-3.90053632374451453302e+01,-0.00000000000000000000e+00,1.26571445014796579720e+00,-3.11119407628647834940e+01,3.77396487872971775346e+01,3.11119407628647834940e+01,4.12020262500000064750e-04
-1.26688856733641674879e+00,3.11109728401206773185e+01,-3.77384746701087294696e+01,-3.11109728401206773185e+01,3.90053632374451453302e+01,0.00000000000000000000e+00,4.12033081250000397366e-04
-1.26571445014796579720e+00,3.11119407628647834940e+01,-3.77396487872971846400e+01,-3.11119407628647834940e+01,3.90053632374451524356e+01,0.00000000000000000000e+00,4.12020262500000064750e-04
-1.26567507254008315698e+00,3.11109728401206808712e+01,-3.77396881649050754959e+01,-3.11109728401206808712e+01,3.90053632374451595410e+01,0.00000000000000000000e+00,4.12033081250000126315e-04
-3.90053632374451595410e+01,-0.00000000000000000000e+00,1.26571445014796601924e+00,-3.11119407628647834940e+01,3.77396487872971917454e+01,3.11119407628647834940e+01,4.12020262500000010539e-04
-1.26688856733628663065e+00,3.11109728401207838999e+01,-3.77384746701088644727e+01,-3.11109728401207838999e+01,3.90053632374451524356e+01,0.00000000000000000000e+00,4.12033081249998987903e-04
-1.26571445014796535311e+00,3.11119407628647834940e+01,-3.77396487872971704292e+01,-3.11119407628647834940e+01,3.90053632374451382248e+01,0.00000000000000000000e+00,4.12020262500000173170e-04
-3.11109728401206773185e+01,-3.77465648123066870312e+01,3.11109728401206773185e+01,-1.29854791093374788424e+00,0.00000000000000000000e+00,3.90451127232404360257e+01,4.11613615100000411560e-04
0.00000000000000000000e+00,-3.90451127232404360257e+01,3.11109728401206773185e+01,3.77465648123066870312e+01,-3.11109728401206773185e+01,1.29854791093374899447e+00,4.11613615100000465770e-04
-3.11109728401206773185e+01,-3.77465648123066870312e+01,3.11109728401206773185e+01,-1.29854791093374788424e+00,0.00000000000000000000e+00,3.90451127232404360257e+01,4.11613615100000411560e-04
-3.11109728401206773185e+01,-3.77465648123066870312e+01,3.11109728401206773185e+01,-1.29854791093374788424e+00,0.00000000000000000000e+00,3.90451127232404360257e+01,4.11613615100000411560e-04
0.00000000000000000000e+00,-3.90451127232404360257e+01,3.11109728401206773185e+01,3.77465648123066870312e+01,-3.11109728401206773185e+01,1.29854791093374899447e+00,4.11613615100000465770e-04
3.11109728401206773185e+01,-1.29854791093374788424e+00,-0.00000000000000000000e+00,3.90451127232404360257e+01,-3.11109728401206773185e+01,-3.77465648123066870312e+01,4.11613615100000411560e-04
0.00000000000000000000e+00,-3.90451127232404360257e+01,3.11109728401206773185e+01,3.77465648123066870312e+01,-3.11109728401206773185e+01,1.29854791093374899447e+00,4.11613615100000465770e-04
0.00000000000000000000e+00,-3.90451127232404360257e+01,3.11109728401206773185e+01,3.77465648123066870312e+01,-3.11109728401206773185e+01,1.29854791093374899447e+00,4.11613615100000465770e-04
-3.11109728401207838999e+01,-3.77465648123066799258e+01,3.11109728401207838999e+01,-1.29854791093375232514e+00,0.00000000000000000000e+00,3.90451127232404289202e+01,4.11613615099999002097e-04
0.00000000000000000000e+00,-3.90451127232404289202e+01,3.11109728401207838999e+01,3.77465648123066799258e+01,-3.11109728401207838999e+01,1.29854791093374899447e+00,4.11613615099999110517e-04
-3.11109728401206773185e+01,-3.77465648123066870312e+01,3.11109728401206773185e+01,-1.29854791093374788424e+00,0.00000000000000000000e+00,3.90451127232404360257e+01,4.11613615100000411560e-04
-3.11109728401207838999e+01,-3.77465648123066799258e+01,3.11109728401207838999e+01,-1.29854791093375232514e+00,0.00000000000000000000e+00,3.90451127232404289202e+01,4.11613615099999002097e-04
-3.11109728401206808712e+01,-3.77467121947699340012e+01,3.11109728401206808712e+01,-1.29855298114850037372e+00,0.00000000000000000000e+00,3.90452651759184377056e+01,4.11612007950000469148e-04
0.00000000000000000000e+00,-3.90452651759184377056e+01,3.11109728401206808712e+01,3.77467121947699340012e+01,-3.11109728401206808712e+01,1.29855298114850370439e+00,4.11612007950000523358e-04
-3.11109728401206808712e+01,-3.77467121947699340012e+01,3.11109728401206808712e+01,-1.29855298114850037372e+00,0.00000000000000000000e+00,3.90452651759184377056e+01,4.11612007950000469148e-04
-3.11109728401206773185e+01,-3.77458279172536279589e+01,3.11109728401206773185e+01,-1.29852256045400960005e+00,0.00000000000000000000e+00,3.90443504777076384471e+01,4.11621650850000340462e-04
-1.49814978665703062433e+01,4.06120981806791476743e+01,-1.44851460393519300140e+01,-3.38702597858128910957e+01,2.94666439059222362573e+01,-6.74183839486625657855e+00,4.56329538000000507671e-04
-2.94666439059222362573e+01,6.74183839486625124948e+00,1.49814978665703062433e+01,-4.06120981806791476743e+01,1.44851460393519300140e+01,3.38702597858128982011e+01,4.56329538000000670302e-04
-1.49809095744714966258e+01,4.06134737695867471530e+01,-1.44856366716292193075e+01,-3.38714070191680818311e+01,2.94665462461007159334e+01,-6.74206675041866532183e+00,4.56314081999998786762e-04
-1.49810564251152840143e+01,4.06119971808177453454e+01,-1.44847192232884900420e+01,-3.38703574394491013777e+01,2.94657756484037740563e+01,-6.74163974136864396769e+00,4.56342984500000879797e-04
-2.94665462461007159334e+01,6.74206675041866887454e+00,1.49809095744714966258e+01,-4.06134737695867471530e+01,1.44856366716292193075e+01,3.38714070191680747257e+01,4.56314081999998786762e-04
-1.44856366716291073971e+01,-3.38714070191681031474e+01,2.94665462461007372497e+01,-6.74206675041867331544e+00,-1.49809095744716298526e+01,4.06134737695867755747e+01,4.56314081999998569922e-04
-2.94665462461007230388e+01,6.74206675041864311737e+00,1.49809095744715605747e+01,-4.06134737695865908336e+01,1.44856366716291624641e+01,3.38714070191679468280e+01,4.56314082000000629906e-04
-2.94662170834645564810e+01,6.74283642329383248182e+00,1.49812808605292477893e+01,-4.06126056005540192473e+01,1.44849362229353086917e+01,3.38697691772601885418e+01,4.56336147999998761014e-04
-1.49812808605291802877e+01,4.06126056005538345062e+01,-1.44849362229353655351e+01,-3.38697691772600322224e+01,2.94662170834645458228e+01,-6.74283642329380228375e+00,4.56336148000000766788e-04
-2.94657756484037705036e+01,6.74163974136864485587e+00,1.49810564251152822379e+01,-4.06119971808177382400e+01,1.44847192232884882657e+01,3.38703574394490942723e+01,4.56342984500000879797e-04
-1.49804681518139641838e+01,4.06133727702703595241e+01,-1.44852098425234423473e+01,-3.38715046794196084079e+01,2.94656779943374047548e+01,-6.74186809085075111625e+00,4.56327528000000895610e-04
-1.49814978665703062433e+01,4.06120981806791476743e+01,-1.44851460393519300140e+01,-3.38702597858128910957e+01,2.94666439059222362573e+01,-6.74183839486625657855e+00,4.56329538000000507671e-04
-1.49812808605291163389e+01,4.06126056005539908256e+01,-1.44849362229354206022e+01,-3.38697691772601601201e+01,2.94662170834645351647e+01,-6.74283642329383070546e+00,4.56336147999999086275e-04
-2.94657756484037847144e+01,6.74163974136873633825e+00,1.49810564251152289472e+01,-4.06119971808179300865e+01,1.44847192232885557672e+01,3.38703574394491937483e+01,4.56342984499998874023e-04
-1.49804681518139890528e+01,4.06133727702703666296e+01,-1.44852098425234672163e+01,-3.38715046794196013025e+01,2.94656779943374544928e+01,-6.74186809085076532710e+00,4.56327528000000136668e-04
-1.49814978665702316363e+01,4.06120981806793324154e+01,-1.44851460393519744230e+01,-3.38702597858129976771e+01,2.94666439059222042829e+01,-6.74183839486633473825e+00,4.56329537999999206629e-04
-2.72862148606978500709e+01,-4.25740159977528946911e+01,3.77079388110978115378e+01,-3.63441449625695356396e-01,-1.04217239503999614669e+01,4.29374574473785912687e+01,3.09540918120000023775e-04
1.04218411099701242506e+01,-4.29372746461568155496e+01,2.72860986928176316724e+01,4.25738347438407629397e+01,-3.77079398027877559230e+01,3.63439902316052609876e-01,3.09542235959999910075e-04
-2.72865679060383570231e+01,-4.25738302214296169268e+01,3.77083650037425854862e+01,-3.63444000524394295049e-01,-1.04217970977042284630e+01,4.29372742219540128872e+01,3.09538745549999981446e-04
-2.72859496481445269467e+01,-4.25744487977297296766e+01,3.77079806172321667646e+01,-3.63608055043636801962e-01,-1.04220309690876398179e+01,4.29380568527733643691e+01,3.09536596999999903852e-04
1.04219142582903110394e+01,-4.29370914223099759965e+01,2.72864517371619861308e+01,4.25736489690992954138e+01,-3.77083659954522971702e+01,3.63442453210680582742e-01,3.09540063375000201740e-04
3.77084071895983683476e+01,-3.63612168367838106686e-01,-1.04221488685438927746e+01,4.29380579896465590650e+01,-2.72862583210544755730e+01,-4.25744458212787222351e+01,3.09533095400000147872e-04
1.04221773067661196421e+01,-4.29380136178042448591e+01,2.72863327752469544407e+01,4.25745619913283590563e+01,-3.77085100820130776356e+01,3.63451626475885802847e-01,3.09532250800000183384e-04
1.04220309690876362652e+01,-4.29380568527733714745e+01,2.72859496481445127358e+01,4.25744487977297083603e+01,-3.77079806172321525537e+01,3.63608055043663114247e-01,3.09536596999999958062e-04
-2.72859372831071773646e+01,-4.25736539275332717125e+01,3.77076550484235824001e+01,-3.63435600929358837430e-01,-1.04217177653164050355e+01,4.29370895284626286070e+01,3.09545899500000137872e-04
1.04217177653164103646e+01,-4.29370895284626357125e+01,2.72859372831071809173e+01,4.25736539275332788179e+01,-3.77076550484235895055e+01,3.63435600929356894540e-01,3.09545899500000137872e-04
-2.72860978183669864450e+01,-4.25736523802551829476e+01,3.77076536779932354193e+01,-3.63435587720815966861e-01,-1.04215558596262489743e+01,4.29370879679759980263e+01,3.09545910749999984499e-04
-2.72857154330416484811e+01,-4.25745679415509528098e+01,3.77076569422758822725e+01,-3.63443403530336883733e-01,-1.04219415092342337914e+01,4.29380113450812928022e+01,3.09539254000000129026e-04
-2.72863649046040634971e+01,-4.25727379694351597550e+01,3.77079375302185368923e+01,-3.63430539485940506950e-01,-1.04215726256144733952e+01,4.29361685089210993738e+01,3.09550210500000096570e-04
1.04215726256144591844e+01,-4.29361685089211206900e+01,2.72863649046040777080e+01,4.25727379694351810713e+01,-3.77079375302185368923e+01,3.63430539485939618771e-01,3.09550210499999825520e-04
-2.72867764758291535543e+01,-4.25727340026960234809e+01,3.77085062942184165991e+01,-3.63436021255054975132e-01,-1.04217298183892630448e+01,4.29361700239510781785e+01,3.09545541499999887856e-04
-2.72859496481445376048e+01,-4.25744487977297083603e+01,3.77079806172321525537e+01,-3.63608055043659006422e-01,-1.04220309690876149489e+01,4.29380568527733643691e+01,3.09536597000000012272e-04
2.57050185543496994001e+01,-1.11883802362726036961e+01,2.33681986857730539242e+00,3.75527052024186289714e+01,-2.80418384229270039043e+01,-2.63643249661460252753e+01,5.04317861999999594511e-04
2.80425592574330551088e+01,2.63640112153302474951e+01,-2.57056793193135781905e+01,1.11886678411870708061e+01,-2.33687993811947691825e+00,-3.75526790565173200775e+01,5.04304898499999243976e-04
2.57056531717582608110e+01,-1.11890880214183301433e+01,2.33696769751737942755e+00,3.75540893131804480731e+01,-2.80426208692756411267e+01,-2.63650012917621197062e+01,5.04285960500000865481e-04
2.57049584864920994676e+01,-1.11893455270008068680e+01,2.33681440786285810063e+00,3.75526174487159494220e+01,-2.80417728943549562359e+01,-2.63632719217151425539e+01,5.04319040499999655947e-04
2.80419000339189921078e+01,2.63653150550499191240e+01,-2.57049924081386436114e+01,1.11888004059956909231e+01,-2.33690762578034849639e+00,-3.75541154610456118235e+01,5.04298923500000459072e-04
2.33690762578034760821e+00,3.75541154610456118235e+01,-2.80419000339189921078e+01,-2.63653150550499191240e+01,2.57049924081386436114e+01,-1.11888004059956926994e+01,5.04298923500000350652e-04
2.80419000339191484272e+01,2.63653150550498551752e+01,-2.57049924081386862440e+01,1.11888004059957104630e+01,-2.33690762578046218323e+00,-3.75541154610455691909e+01,5.04298923499999591710e-04
2.80417728943548816289e+01,2.63632719217151780811e+01,-2.57049584864920284133e+01,1.11893455270007766700e+01,-2.33681440786285321565e+00,-3.75526174487159565274e+01,5.04319040500000956989e-04
2.57050185543497455853e+01,-1.11883802362724651402e+01,2.33681986857718948514e+00,3.75527052024185294954e+01,-2.80418384229269364027e+01,-2.63643249661460643551e+01,5.04317862000001003973e-04
2.80418384229270110097e+01,2.63643249661460288280e+01,-2.57050185543498166396e+01,1.11883802362724971147e+01,-2.33681986857719437012e+00,-3.75527052024185223900e+01,5.04317861999999594511e-04
2.57049323380863157240e+01,-1.11897657319926935315e+01,2.33690216465586519945e+00,3.75540277007518952246e+01,-2.80418345027421800353e+01,-2.63642619687592016930e+01,5.04300101999999002625e-04
2.57050185543497846652e+01,-1.11883802362725308654e+01,2.33681986857731294194e+00,3.75527052024186360768e+01,-2.80418384229270962749e+01,-2.63643249661461069877e+01,5.04317861999997968207e-04
2.57046447091337206814e+01,-1.11896405225365871416e+01,2.33786747759533142244e+00,3.75536074846817484740e+01,-2.80425121867290521038e+01,-2.63639669621451631087e+01,5.04305745000000632018e-04
2.80418345027422546423e+01,2.63642619687591697186e+01,-2.57049323380862837496e+01,1.11897657319926793207e+01,-2.33690216465597089268e+00,-3.75540277007518454866e+01,5.04300101999999653146e-04
2.57049924081386862440e+01,-1.11888004059957104630e+01,2.33690762578046173914e+00,3.75541154610455620855e+01,-2.80419000339191484272e+01,-2.63653150550498516225e+01,5.04298923499999591710e-04
2.57056531717583318652e+01,-1.11890880214183621177e+01,2.33696769751738608889e+00,3.75540893131804409677e+01,-2.80426208692757192864e+01,-2.63650012917620770736e+01,5.04285960499999347598e-04
-9.40618546467329785798e+00,2.68149390811566306070e+01,-2.65527355692397613041e+01,-2.79310097917318032046e+01,3.59589210339130573857e+01,1.11607071057517259760e+00,5.12960330000000546379e-04
-3.59592592733749256695e+01,-1.11510646522843304140e+00,9.40627394183051990240e+00,-2.68151913098193404039e+01,2.65529853315444057671e+01,2.79302977750477730012e+01,5.12955505000000961009e-04
-9.40698594532558374226e+00,2.68144423744591335890e+01,-2.65522437194707094932e+01,-2.79295176953018113863e+01,3.59592296647962967882e+01,1.11507532084267779737e+00,5.12969832000001392698e-04
-9.40593571134948724932e+00,2.68152017984390695915e+01,-2.65520305401941705270e+01,-2.79302681667068597449e+01,3.59579662515436595527e+01,1.11506636826779015337e+00,5.12973950499999139033e-04
-3.59588809012592989234e+01,-1.11606946496273207181e+00,9.40714969987411997465e+00,-2.68149091538219188635e+01,2.65517312013851807251e+01,2.79309786187846498251e+01,5.12960902500000535606e-04
-2.65527355692398749909e+01,-2.79310097917318103100e+01,3.59589210339130644911e+01,1.11607071057517326373e+00,-9.40618546467318950022e+00,2.68149390811566377124e+01,5.12960330000000546379e-04
-3.59589210339130644911e+01,-1.11607071057517326373e+00,9.40618546467319305293e+00,-2.68149390811566377124e+01,2.65527355692398714382e+01,2.79310097917318103100e+01,5.12960330000000437958e-04
-3.59579662515436595527e+01,-1.11506636826779303995e+00,9.40593571134948724932e+00,-2.68152017984390695915e+01,2.65520305401941740797e+01,2.79302681667068632976e+01,5.12973950499999355873e-04
-9.40714969987414839636e+00,2.68149091538218904418e+01,-2.65517312013852588848e+01,-2.79309786187847350902e+01,3.59588809012594055048e+01,1.11606946496284464843e+00,5.12960902499999017723e-04
-3.59592296647964317913e+01,-1.11507532084268401462e+00,9.40698594532561926940e+00,-2.68144423744591264835e+01,2.65522437194708125219e+01,2.79295176953018113863e+01,5.12969831999999224294e-04
-9.40627394183045062448e+00,2.68151913098194540908e+01,-2.65529853315445194539e+01,-2.79302977750477836594e+01,3.59592592733749683021e+01,1.11510646522832956862e+00,5.12955504999998792605e-04
-9.40664768952085950104e+00,2.68144528635798238270e+01,-2.65512889555734474811e+01,-2.79294880886147645072e+01,3.59579366450943069822e+01,1.11503522503494068019e+00,5.12988277999999677144e-04
-9.40627394183052167875e+00,2.68151913098193475093e+01,-2.65529853315444128725e+01,-2.79302977750477801067e+01,3.59592592733749327749e+01,1.11510646522843259731e+00,5.12955505000000744169e-04
-3.59589210339130573857e+01,-1.11607071057517281965e+00,9.40618546467329785798e+00,-2.68149390811566306070e+01,2.65527355692397577513e+01,2.79310097917318032046e+01,5.12960330000000546379e-04
-9.40618546467329785798e+00,2.68149390811566306070e+01,-2.65527355692397613041e+01,-2.79310097917318032046e+01,3.59589210339130573857e+01,1.11607071057517259760e+00,5.12960330000000546379e-04
-9.40618546467329785798e+00,2.68149390811566306070e+01,-2.65527355692397613041e+01,-2.79310097917318032046e+01,3.59589210339130573857e+01,1.11607071057517259760e+00,5.12960330000000546379e-04
1.44336574269319868336e+01,2.47759514478372651070e+01,-4.08433869258230615173e+01,3.63156398058344898061e+00,2.64097294988910746838e+01,-2.84075154284207158639e+01,4.69770051999999897242e-04
-2.64097294988910711311e+01,2.84075154284207158639e+01,-1.44336574269319868336e+01,-2.47759514478372651070e+01,4.08433869258230544119e+01,-3.63156398058345075697e+00,4.69770051999999897242e-04
1.44340798224622623991e+01,2.47759138908051781414e+01,-4.08415704989801398028e+01,3.63140247413668681986e+00,2.64074906765178774037e+01,-2.84073163649418631849e+01,4.69790945000000438603e-04
1.44343117345204738911e+01,2.47752476446076386196e+01,-4.08432910199250684968e+01,3.63146081980412693824e+00,2.64089792854045946058e+01,-2.84067084644117642256e+01,4.69783396999999482320e-04
-2.64079006998311136556e+01,2.84066125651550400733e+01,-1.44337222138036089802e+01,-2.47753000601043389395e+01,4.08416229136347226358e+01,-3.63131250505070113377e+00,4.69802584499998923846e-04
-4.08427974148768271334e+01,3.63257589974916639264e+00,2.64093483154046282380e+01,-2.84081697451523282894e+01,1.44334490994721988955e+01,2.47755938454031614526e+01,4.69776832499999637705e-04
-2.64097294988910711311e+01,2.84075154284207158639e+01,-1.44336574269319868336e+01,-2.47759514478372651070e+01,4.08433869258230544119e+01,-3.63156398058345075697e+00,4.69770051999999897242e-04
-2.64081880504975821111e+01,2.84080665506944214371e+01,-1.44344610003565385625e+01,-2.47755038465049928220e+01,4.08426490508541206736e+01,-3.63256270418942861511e+00,4.69778539000000570913e-04
1.44343117345204738911e+01,2.47752476446076386196e+01,-4.08432910199250684968e+01,3.63146081980412693824e+00,2.64089792854045946058e+01,-2.84067084644117642256e+01,4.69783396999999482320e-04
-2.64085692439604251547e+01,2.84074122650855187544e+01,-1.44346693570284330121e+01,-2.47758614727111847742e+01,4.08432386009888546141e+01,-3.63155079237433398021e+00,4.69771758000000398767e-04
1.44336574269319655173e+01,2.47759514478372899760e+01,-4.08433869258229975685e+01,3.63156398058338458767e+00,2.64097294988910320512e+01,-2.84075154284206732314e+01,4.69770052000000601974e-04
1.44346693570284543284e+01,2.47758614727111634579e+01,-4.08432386009889185630e+01,3.63155079237439881723e+00,2.64085692439604642345e+01,-2.84074122650855613870e+01,4.69771757999999694036e-04
1.44340798224622623991e+01,2.47759138908051781414e+01,-4.08415704989801398028e+01,3.63140247413668681986e+00,2.64074906765178774037e+01,-2.84073163649418631849e+01,4.69790945000000438603e-04
-2.64079006998311136556e+01,2.84066125651550400733e+01,-1.44337222138036089802e+01,-2.47753000601043389395e+01,4.08416229136347226358e+01,-3.63131250505070113377e+00,4.69802584499998923846e-04
1.44343117345204738911e+01,2.47752476446076386196e+01,-4.08432910199250684968e+01,3.63146081980412693824e+00,2.64089792854045946058e+01,-2.84067084644117642256e+01,4.69783396999999482320e-04
1.44341033881726588106e+01,2.47748900361215760313e+01,-4.08427014836398356579e+01,3.63247270784788423015e+00,2.64085980954671768473e+01,-2.84073627439694611496e+01,4.69790177999999871306e-04
2.47759514478372651070e+01,1.44336574269319868336e+01,-2.84075154284207158639e+01,2.64097294988910711311e+01,3.63156398058345075697e+00,-4.08433869258230544119e+01,4.69770051999999897242e-04
-3.63156398058344898061e+00,4.08433869258230615173e+01,-2.47759514478372651070e+01,-1.44336574269319868336e+01,2.84075154284207158639e+01,-2.64097294988910746838e+01,4.69770051999999734612e-04
2.47752476446076386196e+01,1.44343117345204721147e+01,-2.84067084644117642256e+01,2.64089792854045910531e+01,3.63146081980412560597e+00,-4.08432910199250613914e+01,4.69783396999999482320e-04
2.47759138908051781414e+01,1.44340798224622623991e+01,-2.84073163649418667376e+01,2.64074906765178774037e+01,3.63140247413668859622e+00,-4.08415704989801398028e+01,4.69790945000000438603e-04
-3.63256270418942595057e+00,4.08426490508541206736e+01,-2.47755038465049928220e+01,-1.44344610003565385625e+01,2.84080665506944178844e+01,-2.64081880504975821111e+01,4.69778539000000625123e-04
-2.84081697451523282894e+01,2.64093483154046282380e+01,3.63257589974916639264e+00,-4.08427974148768271334e+01,2.47755938454031614526e+01,1.44334490994721988955e+01,4.69776832499999691915e-04
-3.63156398058344898061e+00,4.08433869258230615173e+01,-2.47759514478372651070e+01,-1.44336574269319868336e+01,2.84075154284207158639e+01,-2.64097294988910746838e+01,4.69770051999999734612e-04
-3.63131250505070246604e+00,4.08416229136347226358e+01,-2.47753000601043424922e+01,-1.44337222138036107566e+01,2.84066125651550436260e+01,-2.64079006998311101029e+01,4.69802584499998869636e-04
2.47759138908051781414e+01,1.44340798224622623991e+01,-2.84073163649418667376e+01,2.64074906765178774037e+01,3.63140247413668859622e+00,-4.08415704989801398028e+01,4.69790945000000438603e-04
-3.63131250505070246604e+00,4.08416229136347226358e+01,-2.47753000601043424922e+01,-1.44337222138036107566e+01,2.84066125651550436260e+01,-2.64079006998311101029e+01,4.69802584499998869636e-04
2.47748900361215760313e+01,1.44341033881726588106e+01,-2.84073627439694611496e+01,2.64085980954671768473e+01,3.63247270784788511833e+00,-4.08427014836398356579e+01,4.69790177999999871306e-04
2.47752476446076386196e+01,1.44343117345204721147e+01,-2.84067084644117642256e+01,2.64089792854045910531e+01,3.63146081980412560597e+00,-4.08432910199250613914e+01,4.69783396999999482320e-04
2.47752476446076386196e+01,1.44343117345204721147e+01,-2.84067084644117642256e+01,2.64089792854045910531e+01,3.63146081980412560597e+00,-4.08432910199250613914e+01,4.69783396999999482320e-04
-3.63155079237433442430e+00,4.08432386009888546141e+01,-2.47758614727111847742e+01,-1.44346693570284330121e+01,2.84074122650855187544e+01,-2.64085692439604216020e+01,4.69771758000000344557e-04
2.47758614727111599052e+01,1.44346693570284525521e+01,-2.84074122650855578343e+01,2.64085692439604606818e+01,3.63155079237439792905e+00,-4.08432386009889114575e+01,4.69771757999999694036e-04
2.47759514478372864232e+01,1.44336574269319637409e+01,-2.84075154284206696786e+01,2.64097294988910284985e+01,3.63156398058338325541e+00,-4.08433869258229904631e+01,4.69770052000000601974e-04
-3.11109728401207057402e+01,-1.57282342448925085421e+01,3.11109728401207057402e+01,-2.13140161459032313473e+01,0.00000000000000000000e+00,3.70422503907957434421e+01,4.33869428299999988080e-04
0.00000000000000000000e+00,-3.70422503907957363367e+01,3.11109728401207341619e+01,1.57282342448925227529e+01,-3.11109728401207341619e+01,2.13140161459032135838e+01,4.33869428299999662819e-04
-3.11109728401207341619e+01,-1.57282342448925227529e+01,3.11109728401207341619e+01,-2.13140161459032171365e+01,0.00000000000000000000e+00,3.70422503907957434421e+01,4.33869428299999662819e-04
-3.11109728401207377146e+01,-1.57293866653383389576e+01,3.11109728401207377146e+01,-2.13128637254574044846e+01,0.00000000000000000000e+00,3.70422503907957434421e+01,4.33869428299999608609e-04
0.00000000000000000000e+00,-3.70422503907957363367e+01,3.11109728401206773185e+01,1.57282342448924961076e+01,-3.11109728401206773185e+01,2.13140161459032384528e+01,4.33869428300000421761e-04
3.11109728401206773185e+01,-2.13128637254573654047e+01,-0.00000000000000000000e+00,3.70422503907957363367e+01,-3.11109728401206773185e+01,-1.57293866653383709320e+01,4.33869428300000475971e-04
0.00000000000000000000e+00,-3.70422503907957363367e+01,3.11109728401207341619e+01,1.57293866653384011300e+01,-3.11109728401207341619e+01,2.13128637254573334303e+01,4.33869428299999662819e-04
0.00000000000000000000e+00,-3.70422503907957363367e+01,3.11109728401207341619e+01,1.57293866653383371812e+01,-3.11109728401207341619e+01,2.13128637254573973792e+01,4.33869428299999717030e-04
-3.11109728401206773185e+01,-1.57282342448924961076e+01,3.11109728401206773185e+01,-2.13140161459032420055e+01,0.00000000000000000000e+00,3.70422503907957363367e+01,4.33869428300000367551e-04
0.00000000000000000000e+00,-3.70422503907957434421e+01,3.11119407628647834940e+01,1.57287235807846421665e+01,-3.11119407628647834940e+01,2.13135268100111012757e+01,4.33855930200000060662e-04
-3.11109728401207377146e+01,-1.57293866653383389576e+01,3.11109728401207377146e+01,-2.13128637254574044846e+01,0.00000000000000000000e+00,3.70422503907957434421e+01,4.33869428299999608609e-04
-3.11119407628647834940e+01,-1.57287235807847061153e+01,3.11119407628647834940e+01,-2.13135268100110337741e+01,0.00000000000000000000e+00,3.70422503907957434421e+01,4.33855930200000006452e-04
-3.11109728401207306092e+01,-1.57281759841892281315e+01,3.11109728401207306092e+01,-2.13139371942833868445e+01,0.00000000000000000000e+00,3.70421131784726185288e+01,4.33871035449999551022e-04
0.00000000000000000000e+00,-3.70421131784726114233e+01,3.11109728401207306092e+01,1.57281759841892281315e+01,-3.11109728401207306092e+01,2.13139371942833832918e+01,4.33871035449999551022e-04
-3.11109728401207306092e+01,-1.57281759841892281315e+01,3.11109728401207306092e+01,-2.13139371942833868445e+01,0.00000000000000000000e+00,3.70421131784726185288e+01,4.33871035449999551022e-04
-3.11109728401207377146e+01,-1.57293284003662314774e+01,3.11109728401207377146e+01,-2.13127847781063763932e+01,0.00000000000000000000e+00,3.70421131784726043179e+01,4.33871035449999822072e-04
1.69273655294159688367e+01,3.39174628280093202193e+01,-5.15450899668468522918e+01,-1.70965954183595485461e+01,3.46177244374308799024e+01,-1.68208674096497716732e+01,3.42729055500001138050e-04
-3.46177244374308799024e+01,1.68208674096497716732e+01,-1.69273655294159688367e+01,-3.39174628280093202193e+01,5.15450899668468451864e+01,1.70965954183595485461e+01,3.42729055500001300680e-04
