id,x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
1243.0,0.75234,0.827975,0.16801096858398523,0.35265750453982037,-3.253182499860646e-16,3.469446951953614e-17,0.0,0.0,0.16726676025943898,0.35164990758466025
1244.0,0.762206,0.876264,0.16843949877511477,0.365969340360607,-1.1009395435232493e-16,-5.898059818321144e-17,0.0,0.0,0.1677360561473389,0.3652549115045497
1245.0,0.7346859999999998,0.866892,0.16457774902664823,0.36387638583255466,7.725618105317021e-17,-1.5959455978986623e-16,0.0,0.0,0.16388826544089935,0.36306817851558615
1246.0,0.724821,0.8186029999999997,0.16438605047005694,0.35058257036143914,9.78356935396607e-17,2.949029909160572e-16,0.0,0.0,0.16356919707949288,0.3496203084528507
1247.0,0.7474079999999999,0.80383,0.16795601060584886,0.3458447273442289,-2.301557924279385e-17,2.740863092043355e-16,0.0,0.0,0.16718941825556544,0.3448048030100496
1248.0,0.848882,0.313575,0.20009582959028194,0.1657123896848134,-9.287546860053951e-17,4.6837533851373785e-17,0.0,0.0,0.19888943367198572,0.16471093859005936
1249.0,0.8377,0.289078,0.20137663751665968,0.15472956727012388,-8.665485863590393e-17,-1.9775847626135598e-16,0.0,0.0,0.20004691808115807,0.15382006610938567
1250.0,0.862444,0.290297,0.2011105763958767,0.15422360965294502,-1.6942014197801614e-16,-5.551115123125783e-17,0.0,0.0,0.19997850704651127,0.1533777472888678
1251.0,0.826519,0.26458,0.2028137861416326,0.1434737468766798,4.001451405465095e-16,1.3877787807814454e-17,0.0,0.0,0.20136794719357945,0.1426420149149351
1252.0,0.8760059999999998,0.267019,0.2018749815688352,0.14247214036595324,1.6233894653897019e-16,-6.852157730108388e-17,0.0,0.0,0.20084682692805847,0.14186313038319628
1253.0,0.318789,0.8465209999999997,0.08769057628524024,0.3719616883099661,2.8441333489725995e-16,3.712308238590367e-16,0.0,0.0,0.08705134616919016,0.370832965340196
1254.0,0.295511,0.860082,0.0816411566406714,0.37525103297593887,5.632811450888459e-16,6.1929628092372e-16,0.0,0.0,0.08096996963294069,0.3741461022401328
1255.0,0.299505,0.8329769999999997,0.08355751016551949,0.3703367694761255,-1.1218104353435954e-16,-6.31873026124552e-16,0.0,0.0,0.08295272331153233,0.36904453617561017
1256.0,0.272233,0.873644,0.07551645099556481,0.3783136032125185,1.6773454641298008e-16,6.487865800153259e-16,0.0,0.0,0.07482368181547006,0.37727390902372737
1257.0,0.280221,0.819434,0.07934704857598263,0.36877254638966406,-9.140840753589508e-17,-4.683753385137379e-16,0.0,0.0,0.07876044957607532,0.3673910385563455
1258.0,0.0471352,0.488013,0.023799217902706005,0.35145708610798465,-2.81079413216867e-17,-1.2836953722228372e-16,0.0,0.0,0.023636983460865117,0.34758401840703285
1259.0,0.0697487,0.478778,0.035690528333361726,0.34995870018246933,-3.138163895952985e-16,-1.6265200991627538e-15,0.0,0.0,0.03542417528508178,0.3455661934709757
1260.0,0.0716567,0.499547,0.03466463291988475,0.34974460379817174,2.086301441393649e-16,1.0321604682062002e-15,0.0,0.0,0.03447537722509086,0.3455376230899425
1261.0,0.8037649999999998,0.188515,0.20739413935734774,0.10581914925660385,4.550938619007905e-16,-2.740863092043355e-16,0.0,0.0,0.20602688134722366,0.1053415998492846
1262.0,0.782877,0.168011,0.20947259503009263,0.09574530959162075,1.1020915083315151e-16,5.2041704279304207e-17,0.0,0.0,0.2080059098206576,0.09538199008937491
1263.0,0.755955,0.172065,0.21070714187590056,0.09933343147076812,2.940898392866931e-17,2.4112656316077614e-16,0.0,0.0,0.20897785939997773,0.09894988306692062
1264.0,0.761988,0.147507,0.21182540585323295,0.08549135664998175,-2.59598657674498e-17,-5.724587470723463e-17,0.0,0.0,0.21017521326341213,0.0851986087359521
1265.0,0.7499209999999998,0.196623,0.2094230582806631,0.11299066610399677,6.274820073259857e-17,-1.942890293094024e-16,0.0,0.0,0.20752378424290127,0.11246479037724898
1266.0,0.729033,0.176118,0.2119642608504364,0.10319421431358933,2.878556767949014e-17,-3.122502256758253e-17,0.0,0.0,0.20994193631597566,0.10277083102702322
1267.0,0.7411,0.127003,0.2143332025170821,0.07499586016638204,-1.5162567382209782e-16,-4.163336342344337e-17,0.0,0.0,0.212510473926816,0.07475935206821081
1268.0,0.168037,0.7828509999999999,0.05077626524871448,0.36763303409679793,-2.577419614541165e-16,-2.7755575615628914e-17,0.0,0.0,0.0503271854914602,0.3660332097891744
1269.0,0.188515,0.8037649999999998,0.0557619476239779,0.3699144005713606,6.118288384607262e-17,-1.8041124150158796e-16,0.0,0.0,0.05527079175238093,0.3683955477105468
1270.0,0.147559,0.761937,0.045651601838471834,0.36558635457549826,9.250955036732565e-17,5.898059818321144e-17,0.0,0.0,0.045241378428947696,0.3638440629771301
1271.0,0.172091,0.7559289999999999,0.05312300626246724,0.3637385414731398,-2.459512628283367e-16,2.1857515797307767e-16,0.0,0.0,0.05264934813289154,0.36197373786760295
1272.0,0.127082,0.741023,0.040349596907617524,0.3638401057014562,-1.0486267887008237e-16,1.5959455978986623e-16,0.0,0.0,0.0399897156965591,0.3618116502131223
1273.0,0.176145,0.7290069999999998,0.055719346906698775,0.36000994728237856,-1.2557771662813355e-16,-2.740863092043355e-16,0.0,0.0,0.055205057048563086,0.3579641770462954
1274.0,0.196623,0.7499209999999998,0.06051627870328957,0.3617504024059599,-3.9885087420310494e-17,3.122502256758253e-17,0.0,0.0,0.05995492161427799,0.3598973588991343
1275.0,0.7923219999999997,0.794555,0.17418118428031448,0.34204646289435914,-3.551575266519391e-16,2.8102520310824275e-16,0.0,0.0,0.1735755128231756,0.3410253475413311
1276.0,0.819841,0.8039269999999998,0.17760149300011108,0.34416227760812035,8.887408495771022e-17,-1.0408340855860844e-16,0.0,0.0,0.17704090148784132,0.34326087992636417
1277.0,0.764802,0.7851829999999999,0.17079604206446675,0.34000688760716,2.9876546115553677e-16,2.289834988289385e-16,0.0,0.0,0.17010162654697775,0.3389154458758277
1278.0,0.782196,0.766536,0.17355825971026206,0.33405914409377147,1.0370732593002752e-16,2.4286128663675294e-16,0.0,0.0,0.17295486975472715,0.3329366110506771
1279.0,0.737282,0.775811,0.1674589547837968,0.3380287061590934,-5.557891386703817e-17,-1.899522206194604e-16,0.0,0.0,0.16661299529427426,0.3369386317512241
