2.046183493087028529e-02,1.493378284506482502e-02,3.623967044847772184e-02,2.628121080211205662e-02,1.908883226057320540e-02,4.868906353490595057e-02,3.515063140990880991e-02,2.541484359878046564e-02,1.840171078246951100e-02,5.903476535211740067e-02,4.241933348338351034e-02,3.052842358690513805e-02,2.200386729779836570e-02,1.588240732429611890e-02,-3.611061112941765100e-02,4.104350695977981509e-03,1.052777271037584061e-01,2.369279694375448636e-02,2.147997870615330485e-01,4.092366986174057752e-02,6.840845850120956832e-04,-3.381055617695240224e-04,7.436482271953223893e-05,9.714401181235099089e-03,8.628953277105930186e-03,7.038832557716217034e-03,3.214137707390090130e-04,5.852191947835890147e-03
1.660413921944663834e-02,1.214132890451162863e-02,2.204015784448580539e-02,1.630815866533182057e-02,1.207388540897834199e-02,2.219007298695035990e-02,1.646109403062434584e-02,1.221800883221677014e-02,9.073714811648666764e-03,2.010014652648206904e-02,1.491369604864533488e-02,1.107135539996524816e-02,8.223318255937433000e-03,6.111182866031898697e-03,-2.865239115427287153e-02,3.472233092301036956e-03,8.528603584263744208e-02,1.952662033977960176e-02,1.543572378902323405e-01,3.320827843889326975e-02,5.462230854892983004e-03,6.882859549215146304e-03,7.694767129305201021e-03,4.748829116830680097e-02,7.706836318783802375e-02,1.135595745365327036e-01,4.313661926942562522e-03,5.785332498178551164e-02
3.804805380849120983e-02,2.664610315645952326e-02,8.167115691839460512e-02,5.707159567021409530e-02,3.992560677556581533e-02,1.355608278053287430e-01,9.441719557157872422e-02,6.581392177783748632e-02,4.591469885828648734e-02,2.052121838344871940e-01,1.425092967684753464e-01,9.902359670960084181e-02,6.885002404830921352e-02,4.790205807617815142e-02,-8.505705273457268845e-02,7.113877835260365434e-03,1.960402968836645610e-01,4.331001133681339210e-02,4.443942219002731120e-01,7.609610761698243353e-02,2.994193419555645028e-03,-1.317287061849931312e-03,5.395220337936862355e-04,1.800986060614956363e-02,2.789782414768646537e-02,3.740682588949164472e-02,1.448787873171230190e-03,1.822639731812165237e-02
7.025073814480775093e-03,4.696630552812228535e-03,1.773492512673204360e-02,1.182027330546812222e-02,7.905644873538623246e-03,3.476466650805169756e-02,2.314362594248373442e-02,1.543121471538924303e-02,1.030770395884725299e-02,6.159283242557151566e-02,4.103827061016696726e-02,2.736003391534689438e-02,1.825479272265361289e-02,1.219102518288475365e-02,-1.394814657192840548e-02,1.224621379519781660e-03,3.624855156033898046e-02,7.864345838172300679e-03,9.075410597684344105e-02,1.405014762896154498e-02,7.226049152577043028e-03,-2.398553883442897279e-03,7.320347454652507318e-04,2.612170261152551090e-02,1.492074506320341908e-02,2.025158529624827494e-03,3.386714338179003768e-03,1.077278596104724352e-02
3.500789994302926089e-02,2.431208399701390369e-02,6.942149949130652087e-02,4.855078718510187630e-02,3.399409429992041043e-02,1.057106954588892395e-01,7.394857369823863713e-02,5.177292675811610845e-02,3.627948516404173873e-02,1.460740573895588645e-01,1.020827657828439206e-01,7.138333606940523712e-02,4.994868822787851270e-02,3.497457214480060445e-02,-7.941497882438849909e-02,6.576579653903109543e-03,1.802636951922001463e-01,4.001756038140745486e-02,3.935293302515747715e-01,7.001579988605852178e-02,7.068140768853446720e-03,-4.072481843906467468e-03,2.091138599708203868e-03,3.568349084107965558e-02,6.755885615545728640e-02,1.139832320343885930e-01,3.580530292776642511e-03,5.746212321951003899e-02
1.183814625346913882e-02,8.039663217484447830e-03,2.622472118542014397e-02,1.782537633666677820e-02,1.215541785034382136e-02,4.499386156976617479e-02,3.054189863043491396e-02,2.076885628895671493e-02,1.415129730926115506e-02,7.010889155082281055e-02,4.756106352286305211e-02,3.229641900692001300e-02,2.195539909367381914e-02,1.494431109684174475e-02,-2.607487407350238262e-02,2.142898242537970028e-03,6.101132993093273671e-02,1.340201790006572899e-02,1.417555371179256563e-01,2.367629250693827070e-02,8.299974451345611820e-03,-4.640075059742952354e-03,2.304618024907749071e-03,5.108759301330453861e-02,6.238536723545029528e-02,6.425896582484540154e-02,4.173663686259515559e-03,3.529998923649023401e-02
3.175194314940939233e-02,2.216267732087211922e-02,5.821524492590452599e-02,4.107749836013750711e-02,2.901524809173591096e-02,8.145898382815990046e-02,5.759308510567497097e-02,4.075036167909075469e-02,2.885663366988600737e-02,1.029283974448339800e-01,7.277816468252909510e-02,5.148867563118237484e-02,3.644890211139849984e-02,2.581886094062779691e-02,-6.997087357473809333e-02,6.066843932211797921e-03,1.634049784315781684e-01,3.649335772440123749e-02,3.431419029989537517e-01,6.350388629881875691e-02,9.719588491139661418e-03,-6.100237577367752240e-03,3.406618735330736551e-03,5.667696526575348448e-02,1.240178618418046608e-01,2.431788782043331487e-01,5.032267751590275250e-03,1.448563613153056318e-01
1.626181058433940479e-02,1.121436315755332432e-02,3.239825986156329163e-02,2.242720359619429504e-02,1.556787739134825668e-02,4.973823512277145142e-02,3.440298732731938980e-02,2.383666040706283740e-02,1.654646543473402981e-02,6.932440521208547979e-02,4.789933786027868179e-02,3.313195451333393604e-02,2.294489622269350187e-02,1.591092933708559976e-02,-3.690679334677463008e-02,3.038019366152136698e-03,8.373876695084464528e-02,1.857194082701756760e-02,1.836505289652696493e-01,3.252362116867882347e-02,4.550010875997646115e-03,-2.959402119907956694e-03,1.709165119209656589e-03,7.326722006776567597e-02,1.251563449860923216e-01,1.888255817507857315e-01,2.379374716414111701e-03,8.961206951465755521e-02
2.960078813124380342e-02,2.230784843464966513e-02,4.906995813086262315e-02,3.657665844831923391e-02,2.728009851698219926e-02,6.114408545919096383e-02,4.539526772055098996e-02,3.371693610411697489e-02,2.505381750074846606e-02,6.785571864970235678e-02,5.027046267214162201e-02,3.725363625461834693e-02,2.761614462346024396e-02,2.047878152892201181e-02,-5.415474749322612275e-02,6.177222201335432275e-03,1.522327499755538882e-01,3.453926698459383604e-02,2.984466991485777987e-01,5.920157626248760685e-02,1.024320274262314340e-02,-5.754900964902395256e-03,2.824446275229368364e-03,7.505281015693661406e-02,1.721614809687079251e-01,3.555541653154062898e-01,5.146258612842551788e-03,2.435097768649410188e-01
2.219932400810560938e-02,1.653881612803739104e-02,4.112279118218014479e-02,2.980382919828250890e-02,2.170853426215635373e-02,5.796593167984201433e-02,4.154617935135546808e-02,2.987998894240828651e-02,2.156520890676942928e-02,7.359103855603232880e-02,5.240037582289878981e-02,3.740483828234360958e-02,2.677010131691955411e-02,1.921054940703540923e-02,-3.997382565933320364e-02,4.524714861142405641e-03,1.142525684949494691e-01,2.570846918639748194e-02,2.367264842640313394e-01,4.439864801621121182e-02,7.223244866139970268e-04,-8.130369960535714906e-04,5.245310473565806351e-04,9.250794393757615086e-02,1.895995505008867266e-01,3.431854639958824005e-01,4.265686035145174401e-04,1.740425834367744229e-01
2.212114645991236292e-02,1.566337158153599529e-02,3.623079735561211823e-02,2.604905988243253617e-02,1.873818517326891406e-02,4.470052200594035879e-02,3.228601760308183466e-02,2.332855463474920940e-02,1.686344217888637032e-02,4.922753501234183870e-02,3.562647946686480632e-02,2.579115008593236419e-02,1.867718806605150536e-02,1.353023578969420049e-02,-4.655190243565766189e-02,4.353535349398626741e-03,1.137574233482824548e-01,2.563131460200962497e-02,2.261257694203259450e-01,4.424229291982471890e-02,5.019236868218581935e-03,-7.856104919352905258e-04,1.932662603457221560e-04,8.184248266545277040e-02,1.915586612543800360e-01,3.996028004483224150e-01,2.293766622873186223e-03,2.646546430622546131e-01
2.460017797232191827e-02,1.737293451282933415e-02,4.245210849648543144e-02,3.023717146674863299e-02,2.157428269804997217e-02,5.558149261090429560e-02,3.964837342480754395e-02,2.831724792587494641e-02,2.025047731775997048e-02,6.537846951291545472e-02,4.663460730955870659e-02,3.329531243628816584e-02,2.379470591088191436e-02,1.702241383942437736e-02,-5.492694520491900323e-02,4.799042496453073854e-03,1.265480086345734390e-01,2.841486380216242530e-02,2.576676878320338093e-01,4.920035594464382267e-02,6.019910320494443329e-04,2.248140888229136706e-04,2.457868440315093375e-05,1.016928969939904365e-01,2.409593915197751346e-01,5.094653868378895556e-01,2.753499781876084240e-04,3.494264572366989063e-01
1.600939047076742339e-02,1.146218372143104243e-02,2.445943403811697697e-02,1.780265653249709160e-02,1.296262707865742519e-02,2.801406837468933125e-02,2.050319585956003957e-02,1.501010834457748577e-02,1.099201915691771191e-02,2.849128407269928970e-02,2.091414238321256946e-02,1.535468712816617440e-02,1.127524726407704014e-02,8.281455095356032164e-03,-3.201408224640948930e-02,3.214775113119606141e-03,8.229352761676130001e-02,1.864375835660087716e-02,1.583267604781486426e-01,3.201878094153484677e-02,-3.574658575760257268e-03,2.270643405354608527e-05,5.334229854314822671e-04,7.712670781861749592e-02,1.656435254854398964e-01,3.150515659817447744e-01,-1.500300312100916710e-03,1.724155339064359360e-01
2.815450802444698780e-02,2.009918563234121616e-02,4.529481137132117946e-02,3.265695900864457740e-02,2.358329647242612959e-02,5.502959064237809839e-02,3.976766645199486527e-02,2.877175543237124947e-02,2.084147563094887468e-02,5.982242098197510655e-02,4.325356701629812922e-02,3.130194486755634442e-02,2.267407271510980121e-02,1.644044435795699241e-02,-5.997280493910648463e-02,5.604487850747647687e-03,1.447679069368028315e-01,3.268978248051983976e-02,2.849561190546497369e-01,5.630901604889397560e-02,9.258262792788711157e-03,5.170399786134668649e-03,2.760252259062819739e-03,9.579378500211666037e-02,2.230486841438418522e-01,4.636671118345030984e-01,4.700367885485333061e-03,3.079896883685824815e-01
