x,y,ux,uy,vx,vy,ax,ay,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.05620808067078542,0.0,0.14674094132270665,0.0,0.642246393914303,0.0,0,3,0.05630965315421538,0.0
1.6684e-15,0.1,0.0,0.0743040743363963,0.0,0.17664428929888704,0.0,0.10433160203826564,1,0,0.0,0.07435917272925047
0.0,1.0,0.0,0.15,0.0,0.09999999999996124,0.0,0.0,1,4,0.0,0.15
1.0,1.0,0.07499999999999998,0.15,0.049999999999980616,0.09999999999996124,0.0,0.0,2,4,0.07499999999999998,0.15
1.0,0.0,0.07499999999999998,0.0,0.049999999999980616,0.0,0.0,0.0,2,3,0.07499999999999998,0.0
0.09807850000000001,0.019509,0.05610699833528088,0.014975648789913976,0.14103549206006746,0.04081559881210367,-0.05763350786197608,-0.26776840467146457,0,0,0.05595229962673371,0.014798303476738325
0.092388,0.0382683,0.05285267437238872,0.029053405169179314,0.14103962825234156,0.0667720939786804,-1.07641397947833,-0.5814723833506841,0,0,0.05298431185219308,0.029104366636157085
0.083147,0.055557,0.04726618556287576,0.04167031296310597,0.13860352799767786,0.1030661447708192,-0.866281621610121,-0.7533850876484394,0,0,0.04741515873252399,0.04186885534697079
0.0707107,0.0707107,0.039878065825178055,0.05258361199230421,0.12729819774830867,0.11560329934155386,-1.606924530245246,-1.2064745173387403,0,0,0.0397220963483277,0.05196922896975038
0.055557,0.083147,0.031120122366701253,0.061680535716732265,0.09835188623084738,0.13649145172331748,-0.5002580647471555,-0.6081778339619981,0,0,0.031057452201016297,0.0620036061405823
0.0382683,0.092388,0.021335953888410586,0.06867571366819902,0.07834988179441886,0.16909044292155728,0.5046212981328624,0.3932685413432502,0,0,0.02116137857086599,0.06894660661388803
0.019509,0.09807850000000001,0.010829170383658493,0.07306582708042697,0.0490194101233259,0.17880818518004743,-0.5593573170186578,0.041565807393229015,0,0,0.010684926705124649,0.0730378581684767
0.0,0.967857,0.0,0.1457553655236552,0.0,0.09262852995843561,0.0,0.1050568056160106,1,0,0.0,0.14573353710390868
0.0,0.935714,0.0,0.1415232986000774,0.0,0.10265512203518068,0.0,0.8252451007273452,1,0,0.0,0.14145012965413395
0.0,0.903571,0.0,0.1373465597825998,0.0,0.09795208355034557,0.0,0.3674701432032634,1,0,0.0,0.13718875960214325
0.0,0.871429,0.0,0.13311430023532012,0.0,0.08756627539699413,0.0,0.31830758723261354,1,0,0.0,0.13297415141929655
0.0,0.8392859999999999,0.0,0.1287658255751012,0.0,0.08133738158382087,0.0,-2.054092442665967,1,0,0.0,0.12886799839648552
0.0,0.807143,0.0,0.12439215224003419,0.0,0.08865335776191835,0.0,2.057384488815539,1,0,0.0,0.12435717608845535
0.0,0.775,0.0,0.12016665138435201,0.0,0.08315034636819511,0.0,0.1791246224264187,1,0,0.0,0.12024876698788799
0.0,0.742857,0.0,0.11609122039590147,0.0,0.07907536756630168,0.0,1.0040208064249212,1,0,0.0,0.11607357307510056
0.0,0.710714,0.0,0.11200444443602464,0.0,0.07909147322321397,0.0,0.30499803307937334,1,0,0.0,0.1119630753829596
0.0,0.678571,0.0,0.10787239110140945,0.0,0.0760886013082343,0.0,-1.1652532213440867,1,0,0.0,0.1079750674853986
0.0,0.646429,0.0,0.10382264463260071,0.0,0.0759817341808647,0.0,0.8238341956540162,1,0,0.0,0.10384275355454296
0.0,0.614286,0.0,0.09992819076614978,0.0,0.09076072735401258,0.0,1.0017439797810335,1,0,0.0,0.09986052996144584
0.0,0.582143,0.0,0.09622375202889089,0.0,0.11668859518716018,0.0,0.8764884099760061,1,0,0.0,0.0961979158171438
0.0,0.55,0.0,0.09280827515249257,0.0,0.12623049573178696,0.0,2.0251560078204944,1,0,0.0,0.09273330153616312
0.0,0.517857,0.0,0.08967624497745419,0.0,0.1258260489787541,0.0,-0.12637792097536235,1,0,0.0,0.0897060240824387
0.0,0.485714,0.0,0.08666060039104195,0.0,0.14255059904710876,0.0,0.49098281204584815,1,0,0.0,0.0867023608249306
0.0,0.453571,0.0,0.08374330596780055,0.0,0.15332637654585227,0.0,-0.07837598244020416,1,0,0.0,0.0839009964819849
0.0,0.421429,0.0,0.08109695325765642,0.0,0.14610130066684823,0.0,0.2323382784774619,1,0,0.0,0.08119620769149338
0.0,0.389286,0.0,0.07868132468865952,0.0,0.14282135855379907,0.0,-0.626239538004114,1,0,0.0,0.07864949310927177
0.0,0.357143,0.0,0.07622291964071337,0.0,0.14385835351810733,0.0,-1.9336383088458529,1,0,0.0,0.07624655816892632
0.0,0.325,0.0,0.07368149123431067,0.0,0.14901621504425505,0.0,-1.4929787187784038,1,0,0.0,0.07375583575639964
0.0,0.292857,0.0,0.07132754039412248,0.0,0.14731132595400404,0.0,-0.23724593505025648,1,0,0.0,0.0714344349816811
0.0,0.260714,0.0,0.06941310174079263,0.0,0.1501405709294218,0.0,0.3553109056975145,1,0,0.0,0.06955000664238543
0.0,0.228571,0.0,0.06812057782008196,0.0,0.1453244800048506,0.0,-0.5169442460900564,1,0,0.0,0.06823307669086469
0.0,0.196429,0.0,0.06760002220107708,0.0,0.1533631782950004,0.0,-1.4250976034663188,1,0,0.0,0.06751353157584328
0.0,0.164286,0.0,0.0679681529145455,0.0,0.16390986971145244,0.0,-2.3380890893515134,1,0,0.0,0.06796313745261237
0.0,0.132143,0.0,0.0699136788098258,0.0,0.17302692538655184,0.0,-0.6474343623719124,1,0,0.0,0.06997812956182836
