3.104160759279910378e-02,3.102348423889952911e-02,8.656108082833230410e-02,7.622267493301630725e-02,6.580701414424403040e-02,1.800592721515814620e-01,1.510826313198763704e-01,1.253899423862589457e-01,1.030563077133046790e-01,3.307348625712268619e-01,2.700275752674080043e-01,2.187357827864551130e-01,1.758578892883050360e-01,1.403458177333129497e-01,-2.058535667883081011e-02,7.632630644794074527e-03,1.603318430267380024e-01,3.625698209300966951e-02,3.766643041376477319e-01,6.208321518559820756e-02,-6.648199859200266959e-04,-8.802431580637182641e-05,-1.007360505056360968e-05,4.387379000994574493e-03,1.224751219234502565e-03,3.042215880515273130e-04,-3.009874202638836540e-04,2.029850143465491367e-03
9.160554311471802783e-03,6.762463542278346167e-03,5.433615724301701227e-03,4.219683269812798954e-03,3.268794138849603036e-03,2.465250199340814248e-03,1.943304608152838717e-03,1.530361510730262383e-03,1.203884609347564711e-03,1.015097698902357824e-03,8.052842662649909279e-04,6.385309026744767245e-04,5.060480826374090047e-04,4.008329373713382651e-04,-1.759719672098181836e-02,2.086276959897428659e-03,4.692243863195270231e-02,1.108535806562596648e-02,6.771555190176846428e-02,1.832110862294360903e-02,-2.894597332832521148e-03,-1.883563834969896600e-03,-1.085619979692874042e-03,2.333802664474263905e-02,2.260654682698321621e-02,2.014562623202786201e-02,-1.513109721464629904e-03,1.494858448677804583e-02
7.422076605477669065e-02,8.178113468439948686e-02,2.274673837572384061e-01,2.182973175397121546e-01,2.050818461474736565e-01,5.261734477491486484e-01,4.804023608505240128e-01,4.342064029036765138e-01,3.891676903674123889e-01,1.088498591198409526e+00,9.689340901516712012e-01,8.575178091478055098e-01,7.550794155089387560e-01,6.619198425076293635e-01,-2.845628155430603504e-02,1.924039179292066915e-02,3.837617503887468251e-01,8.714158924002307627e-02,9.231178485227329311e-01,1.484415321095534090e-01,9.476413557142230942e-04,1.935692067937808190e-04,1.519929269854097017e-05,1.273714095855122547e-02,9.593536441350367441e-03,6.413647944528790869e-03,4.291829242412761349e-04,7.011913672228200882e-03
5.281365659531410926e-03,7.824143759214183258e-03,2.387443089028965307e-02,2.580056657917618665e-02,2.517103155679992904e-02,7.275173620667524377e-02,7.019176642131669253e-02,6.444297117426733834e-02,5.719993013648140556e-02,1.857450149559258246e-01,1.695296744966393876e-01,1.503485935112094940e-01,1.305274593970445485e-01,1.114575475248974906e-01,-1.079429858882432168e-02,1.683176201965470376e-03,2.746004101467559855e-02,6.271552848470375238e-03,7.877659643032655645e-02,1.056273131906281318e-02,3.904912772957395105e-04,-6.410811552328274029e-04,4.166926246539959017e-05,8.248155485476556595e-03,-4.802467695730235075e-04,-2.292347582015033958e-03,1.833524196499104319e-04,3.227134703153327223e-03
5.386436435218407842e-02,5.201346029262579607e-02,1.293400108910345014e-01,1.123969356524345542e-01,9.635009760960561165e-02,2.388853715032878411e-01,1.995324600715212837e-01,1.654775656072061396e-01,1.364286829757584418e-01,4.018538121296628685e-01,3.284136012512724467e-01,2.671671045150885715e-01,2.164984818530410471e-01,1.748576815876389245e-01,-3.830433701192195728e-02,1.326190628454346210e-02,2.778024795720984153e-01,6.340770940485634943e-02,6.036067139932848047e-01,1.077287287043681013e-01,-1.412348254341343895e-03,6.263454640928811440e-04,-2.609978020498055396e-04,1.752285071549179035e-02,1.966617569097564230e-02,1.942088639602055841e-02,-6.846238503097317862e-04,1.223538240729478768e-02
1.149516536741931709e-02,1.245705944267726586e-02,4.179851776282116765e-02,3.537055370631222301e-02,2.965689986439871972e-02,1.036857497637388714e-01,8.177166815345886242e-02,6.444937045870011150e-02,5.078219063804657180e-02,2.171442533774370354e-01,1.665318607579372445e-01,1.277724252061148702e-01,9.809256104125797793e-02,7.536331416774096070e-02,-2.029508158065094700e-02,2.961435778058515295e-03,5.956529819169213702e-02,1.328237546342412451e-02,1.636972613622436901e-01,2.299033073483862377e-02,9.393122766425114623e-03,-3.294467936599271372e-03,1.071081921356460947e-03,2.436591353872498769e-02,1.419782931335748441e-02,6.395082372636957599e-03,4.425086946184972336e-03,1.204983114336484820e-02
3.568172181310140523e-02,3.042357168459300376e-02,5.559180313557759989e-02,4.514172220163619603e-02,3.646879794999800112e-02,6.816213794713107954e-02,5.428493912184049336e-02,4.307579325123360448e-02,3.407894439790637442e-02,7.810424189428856467e-02,6.145156189845317474e-02,4.820489488781039278e-02,3.771860756112260099e-02,2.945124968669660809e-02,-3.878962714060418121e-02,8.461544981266026430e-03,1.834372466026688020e-01,4.248062367790081395e-02,3.355510901824349523e-01,7.136344362620281045e-02,2.767907239493824084e-03,-1.363528407845999296e-03,5.939515839214523207e-04,1.943748953499287169e-02,2.438907603946701211e-02,2.763349032826217452e-02,1.357064301421810528e-03,1.547925061539645250e-02
1.126432635299968316e-02,9.893108203538754711e-03,3.009691141266762279e-02,2.269325120843385460e-02,1.723405079649379876e-02,5.492159728535092600e-02,4.014778462837401141e-02,2.944225641640461216e-02,2.166705034360868684e-02,8.470291886262303060e-02,6.141708239652583085e-02,4.459352347514016629e-02,3.242806052619160578e-02,2.362200175410432423e-02,-2.815289165380887443e-02,2.550286469964311523e-03,5.815419938627273272e-02,1.298864464323989595e-02,1.392421815265007523e-01,2.252865270599936631e-02,1.044966897874116327e-02,-5.346983277914591978e-03,2.433112467161116510e-03,3.251978877206591900e-02,2.931276955925462419e-02,2.386763624230244657e-02,5.161399208370068270e-03,1.964648426828946928e-02
2.415349454551175487e-02,1.927275995305087128e-02,2.150294244772560023e-02,1.729340167699685779e-02,1.386106235150208130e-02,1.458634727130076261e-02,1.179931290192244922e-02,9.508077649265728182e-03,7.636290657594914724e-03,8.997744627306110063e-03,7.323366799427293884e-03,5.932301830538833955e-03,4.785955878124157313e-03,3.847613827069204517e-03,-3.145017820574683154e-02,5.737960359010326958e-03,1.238581620160549290e-01,2.919355480531228217e-02,1.906122046316701402e-01,4.830698909102349586e-02,6.628324412631215329e-03,-3.670304580325374662e-03,1.791013888344421181e-03,1.977274799434846839e-02,2.314951211881226267e-02,2.583074462875821833e-02,3.322800785690714631e-03,1.548562592313770456e-02
1.105170311037160374e-02,8.354850298387459309e-03,1.892320516429503788e-02,1.371065136245001870e-02,9.983308029493792590e-03,2.273595618539655042e-02,1.647085546921314703e-02,1.194537016040093068e-02,8.675836852887332945e-03,2.341601180817651229e-02,1.703590346026456759e-02,1.239579024583422999e-02,9.021726940151372429e-03,6.568548301679765812e-03,-2.932532766540800473e-02,2.320351876509727223e-03,5.684888484032923212e-02,1.288216968249911512e-02,1.129224603098803043e-01,2.210340622074319361e-02,7.661193584419355093e-03,-4.293904047494027237e-03,2.114913364575664746e-03,3.430111277535789066e-02,3.509662597705657389e-02,3.195322574300601265e-02,3.849387167278300707e-03,2.235407942112205976e-02
