x,y,ux,uy,vx,vy,ax,ay,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.36019943542331134,0.0,0.10847140999012404,0.0,1.4843446319301457,0.0,0,3,0.3608980338735785,0.0
1.6684e-15,0.1,0.0,0.44354781130414267,0.0,0.12446507521204908,0.0,-1.1151876241899394,1,0,0.0,0.4433782365995591
0.0,1.0,0.0,0.5,0.0,0.1000000000001,0.0,0.0,1,4,0.0,0.5
1.0,1.0,0.25,0.5,0.05000000000005,0.1000000000001,0.0,0.0,2,4,0.25,0.5
1.0,0.0,0.25,0.0,0.05000000000005,0.0,0.0,0.0,2,3,0.25,0.0
0.09807850000000001,0.019509,0.35363978012384223,0.08921174589158909,0.084460098377509,0.035265048596751225,-0.8190112935069216,2.044436805612171,0,0,0.3523433679750432,0.08781152036969278
0.092388,0.0382683,0.32987863992309485,0.17171773573772953,0.05905457598015529,0.08506907591042388,0.7706020072051346,1.9334777827395568,0,0,0.33113690052722133,0.1712703568246407
0.083147,0.055557,0.2939972107049016,0.24420102211843187,0.032994042318268406,0.10995929340971988,-1.3105075330477332,-0.2630847005524739,0,0,0.29569963707743513,0.24537527744856608
0.0707107,0.0707107,0.249488224024617,0.30588419564628566,0.024461741286382895,0.11703895852685496,-0.4786014189128718,-2.719238968718063,0,0,0.2496490229434132,0.3024805115799557
0.055557,0.083147,0.19819086471557057,0.35747704749383047,0.02589393110145888,0.11511054587756696,0.8179930420515458,-2.505441144828868,0,0,0.19655612312702153,0.35940481260081303
0.0382683,0.092388,0.14017457600675698,0.399111312944342,0.041680551619641126,0.10211531550674556,-1.5127601081521556,-0.4074196507941608,0,0,0.13961613147257323,0.40138531132453
0.019509,0.09807850000000001,0.07427087829660195,0.42907654711962095,0.019151658773829128,0.10778446654660656,-2.0039660968834694,-0.8113643520935021,0,0,0.07014501077366296,0.4306439687840608
0.0,0.967857,0.0,0.4922021073110443,0.0,0.09829679117168144,0.0,0.037685179976598704,1,0,0.0,0.4919393652311005
0.0,0.935714,0.0,0.4846828691208884,0.0,0.08646656030314448,0.0,-2.1449516801608226,1,0,0.0,0.48394425504287936
0.0,0.903571,0.0,0.4770554645280072,0.0,0.07304494725260403,0.0,-1.5906458192271875,1,0,0.0,0.4756642748077636
0.0,0.871429,0.0,0.46833975512879533,0.0,0.07319649834386377,0.0,-1.3093130801777875,1,0,0.0,0.46729756284454704
0.0,0.8392859999999999,0.0,0.458865784271552,0.0,0.08701851626685686,0.0,-2.123694997635539,1,0,0.0,0.458928345279465
0.0,0.807143,0.0,0.44993246250214725,0.0,0.08601109619005286,0.0,-0.22820736966799873,1,0,0.0,0.4504275595774774
0.0,0.775,0.0,0.44200417147953885,0.0,0.08899634508036103,0.0,-0.14904812661864497,1,0,0.0,0.4420891464313473
0.0,0.742857,0.0,0.43422131944157627,0.0,0.08547631093064334,0.0,0.38444163685813487,1,0,0.0,0.4340165122190413
0.0,0.710714,0.0,0.4259262477282846,0.0,0.09214583987365854,0.0,-0.7120279782446559,1,0,0.0,0.42609398206082366
0.0,0.678571,0.0,0.4177819945941792,0.0,0.09097039525757245,0.0,0.8492723885256126,1,0,0.0,0.4183402845600041
0.0,0.646429,0.0,0.41077155720313385,0.0,0.08878166414941213,0.0,0.932646647411328,1,0,0.0,0.41103438232423706
0.0,0.614286,0.0,0.40474111771504795,0.0,0.08026077086401018,0.0,-0.10754669238499658,1,0,0.0,0.404197162139341
0.0,0.582143,0.0,0.3987528247739647,0.0,0.0818242037486927,0.0,0.5782046536007002,1,0,0.0,0.3978708957872471
0.0,0.55,0.0,0.39254333291773946,0.0,0.0908054749318432,0.0,-0.18715728966611775,1,0,0.0,0.3922144604581973
0.0,0.517857,0.0,0.3868125637227422,0.0,0.08733530197591045,0.0,-0.17580327194011147,1,0,0.0,0.3872021647157987
0.0,0.485714,0.0,0.3821682707621221,0.0,0.075691333456529,0.0,-1.7848574174195164,1,0,0.0,0.3829547964887248
0.0,0.453571,0.0,0.3785859011741195,0.0,0.07959792585221502,0.0,0.24869860892895443,1,0,0.0,0.3792900653170777
0.0,0.421429,0.0,0.3760276756061103,0.0,0.08095300405075445,0.0,0.7739717700072647,1,0,0.0,0.376678096808444
0.0,0.389286,0.0,0.374806131006153,0.0,0.08889713879314809,0.0,0.9969499129014457,1,0,0.0,0.3752989652715331
0.0,0.357143,0.0,0.3749562170473837,0.0,0.0810520033804607,0.0,-0.05304179456766533,1,0,0.0,0.3753550247100159
0.0,0.325,0.0,0.3760254156791234,0.0,0.09365296785621145,0.0,1.2174772592854488,1,0,0.0,0.37638231093180513
0.0,0.292857,0.0,0.3782130544677784,0.0,0.09693290542983624,0.0,-0.6395384138935256,1,0,0.0,0.37930691898260765
0.0,0.260714,0.0,0.3829150845408549,0.0,0.10942645906300565,0.0,-0.16020930276861023,1,0,0.0,0.3841361817184744
0.0,0.228571,0.0,0.3908750970758774,0.0,0.11957554945832281,0.0,-1.7337351457258343,1,0,0.0,0.3911062996907124
0.0,0.196429,0.0,0.4007217643988952,0.0,0.12056178703992448,0.0,-1.4312141874417428,1,0,0.0,0.400479579647783
0.0,0.164286,0.0,0.4117191414838999,0.0,0.12270230473773736,0.0,-0.7000010029956094,1,0,0.0,0.41238304000290665
0.0,0.132143,0.0,0.4265114627874027,0.0,0.12453413923349532,0.0,-0.41482460383379666,1,0,0.0,0.42680948016466613
0.96875,1.0,0.24352993944967238,0.5,0.0610768747795476,0.1000000000001,-2.399185981827312,0.0,0,4,0.24374525169704336,0.5
