x,y,ux,uy,vx,vy,ax,ay,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.33768477440753486,0.0,0.108094297984751,0.0,1.286404827105514,0.0,0,3,0.3378448739734703,0.0
1.6684e-15,0.1,0.0,0.4272733898978913,0.0,0.13053046835714843,0.0,-0.8258990324971904,1,0,0.0,0.42720664541577646
0.0,1.0,0.0,0.6,0.0,0.1000000000001,0.0,0.0,1,4,0.0,0.6
1.0,1.0,0.3,0.6,0.05000000000005,0.1000000000001,0.0,0.0,2,4,0.3,0.6
1.0,0.0,0.3,0.0,0.05000000000005,0.0,0.0,0.0,2,3,0.3,0.0
0.09807850000000001,0.019509,0.3314189622615231,0.08229153632419184,0.11585982801695648,0.034132025673386246,-0.4552513879763076,1.1699846619306342,0,0,0.3308272799012989,0.08201268524394606
0.092388,0.0382683,0.3112475207744865,0.16093441065459047,0.11183946285658884,0.05301047136183068,0.8113753918737032,-0.43977249480908753,0,0,0.3119632276724875,0.16096727817544615
0.083147,0.055557,0.2786826541487244,0.23125138159957714,0.10560893345279432,0.08202986582349359,-0.05072536002348471,1.0029131629341048,0,0,0.2796402831417307,0.23234266267375492
0.0707107,0.0707107,0.23660865917554474,0.29233732959255576,0.1020154290187758,0.09812114420318374,-0.5430102326120512,1.3063803219748316,0,0,0.2362829044497479,0.28944853418328453
0.055557,0.083147,0.18731136438873364,0.3443907984037651,0.08042422387104231,0.12017016263105028,2.369930394291453,-2.369510157529397,0,0,0.1867588257432695,0.3455373188434978
0.0382683,0.092388,0.1312413656996796,0.38641372618440073,0.07534745211972003,0.11414005035334517,-0.8145676848314576,1.754965732458924,0,0,0.13168339442777513,0.38760369805303047
0.019509,0.09807850000000001,0.06802770036301808,0.4155950006825151,0.030046174163550488,0.12599741822383323,1.174335060444287,-1.0823832774509157,0,0,0.06661603422038337,0.4156418729655628
0.0,0.967857,0.0,0.5862468086543231,0.0,0.09773517454458867,0.0,0.26774679695584774,1,0,0.0,0.5862374464826768
0.0,0.935714,0.0,0.5725655086207553,0.0,0.100525114828387,0.0,2.4724513714158287,1,0,0.0,0.5724800663446488
0.0,0.903571,0.0,0.5592190071765799,0.0,0.11046237545830893,0.0,-0.22460566184712147,1,0,0.0,0.5590763808703468
0.0,0.871429,0.0,0.5457675509533146,0.0,0.09864717937208,0.0,-0.5099547090159362,1,0,0.0,0.5456644435118944
0.0,0.8392859999999999,0.0,0.5321647033451882,0.0,0.11826425915517635,0.0,0.2772914953208528,1,0,0.0,0.532166025269778
0.0,0.807143,0.0,0.5187392904481385,0.0,0.1389765445297675,0.0,1.9482800595049807,1,0,0.0,0.5188128410238911
0.0,0.775,0.0,0.5057792118641373,0.0,0.1420729521361963,0.0,1.4310530371819397,1,0,0.0,0.5057903338060986
0.0,0.742857,0.0,0.49319518898482784,0.0,0.13503905020473272,0.0,-0.1946594468948959,1,0,0.0,0.4931845237512424
0.0,0.710714,0.0,0.4807336888552527,0.0,0.12740881776995838,0.0,-0.3720557584241391,1,0,0.0,0.4807207437536975
0.0,0.678571,0.0,0.46842750740324846,0.0,0.12716819749167274,0.0,-1.1413123848780236,1,0,0.0,0.46850581969336447
0.0,0.646429,0.0,0.45650984314852394,0.0,0.10725184247051268,0.0,0.41906794423507426,1,0,0.0,0.45652264160664247
0.0,0.614286,0.0,0.4450751339572889,0.0,0.10937330190322057,0.0,0.31194528765654533,1,0,0.0,0.4450279439853264
0.0,0.582143,0.0,0.4342202122643357,0.0,0.1184734254988662,0.0,1.1380987097187043,1,0,0.0,0.43417978387877926
0.0,0.55,0.0,0.42419589880591957,0.0,0.1279855770024152,0.0,1.0081612725199027,1,0,0.0,0.4241374282505736
0.0,0.517857,0.0,0.41507378598544165,0.0,0.1027051086174846,0.0,1.172324201603736,1,0,0.0,0.4150223452198891
0.0,0.485714,0.0,0.40673854487977223,0.0,0.1127584193295894,0.0,0.3652245325613812,1,0,0.0,0.40688544393792214
0.0,0.453571,0.0,0.3994018981793488,0.0,0.118505118522072,0.0,1.1878136446652476,1,0,0.0,0.3995419295567922
0.0,0.421429,0.0,0.3934320106127416,0.0,0.12055844731517772,0.0,-0.3957195571224759,1,0,0.0,0.39350280797432113
0.0,0.389286,0.0,0.38868160616402747,0.0,0.11337532785121728,0.0,-1.1083995110627851,1,0,0.0,0.3885992937697532
0.0,0.357143,0.0,0.38484747362235794,0.0,0.10951096474948184,0.0,-0.4272160264440217,1,0,0.0,0.3849686657546041
0.0,0.325,0.0,0.382242959618452,0.0,0.12155402665497972,0.0,0.4145115500842067,1,0,0.0,0.38223660303071616
0.0,0.292857,0.0,0.38140760963142384,0.0,0.11532760485849503,0.0,0.7546737817998306,1,0,0.0,0.38154135268563005
0.0,0.260714,0.0,0.38266264053527266,0.0,0.118440320992369,0.0,0.7072966948240555,1,0,0.0,0.38294191927386995
0.0,0.228571,0.0,0.3865669764345512,0.0,0.12084742622570088,0.0,-1.7174590610791185,1,0,0.0,0.38669589787533526
