id,x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
280,0.368599,0.326235,0.021714395697927102,0.03591325142770074,-5.323432666903827e-17,5.898059818321144e-17,0,0,0.0217188968718309,0.0358480475145779
281,0.6384999999999998,0.690894,0.03295270940725459,0.06994789539749036,5.308863700211053e-17,8.066464163292153e-17,0,0,0.0329383383016575,0.0700078844627746
282,0.612893,0.62489,0.03188235708512366,0.0636227457653149,3.1672255963732804e-17,2.3418766925686896e-17,0,0,0.0318376542860103,0.0636242908067513
283,0.671267,0.6343459999999999,0.034569532770547085,0.06435259085992584,-1.123504501238104e-17,5.811323644522304e-17,0,0,0.0345941802205205,0.0643932283997811
284,0.1482449999999999,0.47352,0.008990225367597304,0.05240187409253849,-5.553486815378096e-17,-6.613633252161577e-18,0,0,0.0089057365723618,0.0523004422036247
285,0.119302,0.409835,0.0076116301243018825,0.04725838614467648,-4.531965080989409e-17,-3.6429192995512955e-17,0,0,0.0076413109908785,0.0471632050249654
286,0.363339,0.3794319999999999,0.021026765200076625,0.041257123491959646,-3.9898639947466563e-17,-1.7347234759768075e-18,0,0,0.0210228298611955,0.0411769469775404
287,0.3933889999999999,0.0530583999999999,0.02499786413682159,0.006097475305068656,-1.2569968937253817e-17,1.908195823574488e-17,0,0,0.0248127627571307,0.0061084486808871
288,0.3660919999999999,0.1070509999999999,0.02376118005850003,0.012585081160068512,-9.825582188149887e-18,-3.946495907847236e-17,0,0,0.0236176528614431,0.0124957162117506
289,0.946817,0.744067,0.04750612316092884,0.0749085927309352,-3.17019021168867e-17,-9.714451465470121e-17,0,0,0.0474966820440873,0.0748657630082351
290,0.7448099999999999,0.945518,0.03784736368106678,0.0945354987270548,3.276831659747986e-17,1.5612511283791264e-17,0,0,0.0378328422243288,0.0946926451362631
291,0.2591189999999999,0.950375,0.01366299583332875,0.09542838733796088,-3.702042199269645e-17,1.5352302762394743e-16,0,0,0.0136539860423762,0.0953776976139378
292,0.950375,0.2591189999999999,0.04785075486142887,0.02638072417175863,2.185768520389722e-18,-6.288372600415926e-17,0,0,0.0477817238176562,0.0264109462178992
293,0.552752,0.640052,0.02892192107537994,0.06535663652903168,-2.217193442732857e-17,-3.2959746043559335e-17,0,0,0.0289175930505936,0.0652972452911612
294,0.239794,0.102252,0.02014812095239904,0.01433571326015226,2.3353714795337766e-16,1.8127860323957634e-16,0,0,0.0200044791311976,0.0142110448204229
295,0.463299,0.324251,0.026230937473883387,0.03461454474745551,-4.786752591523503e-17,3.469446951953615e-18,0,0,0.0260030370508833,0.0346446631924944
296,0.529266,0.3388869999999999,0.028785938189685112,0.03566443442105083,-5.570088661144279e-17,3.0357660829594124e-17,0,0,0.028874489212172,0.0356387825646979
297,0.0490432,0.5730669999999999,0.0027426196056694607,0.06152842806477565,-7.331917191433222e-18,-9.62771529167128e-17,0,0,0.0028171499644144,0.0613872318414591
298,0.1249249999999999,0.5800969999999999,0.007196036732239008,0.06190230398897256,2.0125502826762176e-17,-1.474514954580286e-17,0,0,0.0071027224921717,0.061776556398649
299,0.0358054,0.1320439999999999,0.00653385660530148,0.03442927776268334,-1.9055869620969448e-16,3.0479633573998743e-17,0,0,0.0064630966072369,0.0340143965999885
300,0.0358054,0.19633,0.0042352511259196035,0.035160201874532504,-1.1194387430912833e-17,4.386681989876351e-16,0,0,0.0041259250877944,0.0346712013879325
301,0.2422189999999999,0.547474,0.013870337126718368,0.05827601840610441,-1.1655173354219173e-18,2.0816681711721685e-17,0,0,0.0136738652487714,0.0581795896498821
302,0.215083,0.612514,0.011977547152582702,0.06445114563393872,-3.790641845552445e-17,0.0,0,0,0.0119332597445316,0.0642714255683223
303,0.1789,0.563305,0.01022889545038197,0.06013279556100315,-4.632253781944318e-17,-1.5178830414797062e-17,0,0,0.0101633688167509,0.0600165993648528
304,0.956799,0.4104599999999999,0.04812350444990443,0.04171368929746677,-1.2383621688857872e-17,1.1275702593849246e-17,0,0,0.0480356902173596,0.0416883284896908
305,0.4086389999999999,0.95706,0.021318888448149664,0.09596869024608168,-9.55910562294368e-17,-3.5561831257524545e-17,0,0,0.0213089136988314,0.0959352447565401
306,0.696654,0.591195,0.035905912169255316,0.06019228057266446,-4.559070135301546e-17,-1.1275702593849246e-16,0,0,0.0358650777737338,0.0600836910072405
307,0.722261,0.6571989999999999,0.03708869078036514,0.06668043926038081,2.286988957586611e-17,-6.201636426617085e-17,0,0,0.0369732143062183,0.0665303761640827
