9.079565963485936031e-02,9.375343157245004388e-02,7.689676562264673443e-01,6.583954992518107341e-01,5.428899567979755814e-01,4.882646621014884225e+00,3.887730292174424562e+00,3.043992873881455452e+00,2.351813020125500753e+00,2.754376307203256502e+01,2.107013139920531941e+01,1.598930765217443195e+01,1.204931796686237178e+01,9.024745604169030599e+00,-5.571505074069033059e-02,1.589487755865778840e-02,4.795238143442948631e-01,9.181797816021323999e-02,2.819174816295379138e+00,1.815913192697187206e-01,2.239790797366302683e-02,2.317770442571216033e-02,2.123202500073781765e-02,6.085791024807936378e-02,1.516647845502940295e-01,4.354548051890395066e-01
7.275569501105294545e-02,7.435703824615667867e-02,4.972596574897151234e-01,4.278538508690165609e-01,3.577749329951005475e-01,2.559705541716945643e+00,2.060266939206430337e+00,1.638701105267865499e+00,1.291356469308185817e+00,1.176551896019203092e+01,9.127018372930884027e+00,7.043298335847122615e+00,5.412128613782450692e+00,4.143992892640207870e+00,-4.352849119622213825e-02,1.375561282276274028e-02,3.817551485354196417e-01,7.623161349639148709e-02,1.825491211813991210e+00,1.455113900221058909e-01,2.568136062796827490e-01,1.128007496222968919e+00,4.406791152279669888e+00,3.995965282626627868e-01,2.093020335292078205e+00,9.930181683807795423e+00
1.993152852608306436e-01,2.065373214254803136e-01,2.164423822311468459e+00,1.831735590394071744e+00,1.481554639330190160e+00,1.796131088018813671e+01,1.402545563422692254e+01,1.071186999562351261e+01,8.050617012136203954e+00,1.347419110923160588e+02,1.006468842047945031e+02,7.421454447305342228e+01,5.418554597469398004e+01,3.925914182365283267e+01,-1.222599503732065551e-01,3.145106112034171814e-02,1.062968902011121042e+00,1.925272581149850004e-01,8.112930010505348122e+00,3.986305705216613426e-01,-5.328189734278214289e-03,4.117155526175018433e-03,-2.528258470013344892e-03,4.233083736025503030e-01,1.788543518059837467e+00,7.010245522575746513e+00
3.558023400475614911e-02,3.588369377740849991e-02,4.004462213938788651e-01,3.278213214393985164e-01,2.589154773853313274e-01,3.482245231378515271e+00,2.616571959115848944e+00,1.937080339384775751e+00,1.419478120448637970e+00,2.756979361650420302e+01,1.974418374844873370e+01,1.403714122807919651e+01,9.929864137683409808e+00,7.001509754677408104e+00,-2.268264630448041039e-02,5.452251810011569944e-03,1.900691991313176454e-01,3.406957690430294228e-02,1.518319517216255354e+00,7.116046800951233986e-02,5.098195890493430540e-03,-3.138582211149903121e-03,1.604179305409843097e-03,2.445293577806496588e-01,7.495355612773171305e-01,1.787427383193673780e+00
1.726557272729287440e-01,1.761525073174553535e-01,1.701966488481156281e+00,1.425164613232992927e+00,1.151651222296214971e+00,1.273763140436595265e+01,9.847471480646277087e+00,7.499974572269511697e+00,5.658217371044313992e+00,8.574918681217020833e+01,6.334953634967939706e+01,4.647251538938758131e+01,3.395354152573452922e+01,2.476070399166190938e+01,-1.196429403005230124e-01,2.811450174334942376e-02,9.170104845532667248e-01,1.696308149221684713e-01,6.329157859983840950e+00,3.453114545458575990e-01,-8.899835650053119010e-03,1.070747649288740326e-02,-1.120370864889155479e-02,6.733341096193246056e-01,3.745160176979309696e+00,1.886264232814328778e+01
6.600003882510213638e-02,6.695181475149322714e-02,6.803061369282108473e-01,5.561145274023128193e-01,4.443218131260652792e-01,5.347025285723961296e+00,3.995077572383242792e+00,2.976357537077590987e+00,2.215295587861386473e+00,3.789989805450785809e+01,2.689134347367083322e+01,1.914623787908676533e+01,1.368941979382211827e+01,9.834431446377251973e+00,-4.492837504850477615e-02,1.060158626425053777e-02,3.511878740136074595e-01,6.434281922011841903e-02,2.547857501988989082e+00,1.320000776502042728e-01,1.589501558434478629e-02,-1.497324252856211020e-02,1.272800038498047258e-02,5.008247396964264908e-01,2.471417074195320751e+00,1.082631628273244218e+01
1.457878466443899845e-01,1.497204967501871986e-01,1.294901164357197043e+00,1.098167533311916966e+00,9.022802972104742025e-01,8.697069158807584799e+00,6.829566598554306367e+00,5.297383537342842175e+00,4.079417876813467458e+00,5.234188352842506475e+01,3.934425114561550174e+01,2.942959717519390495e+01,2.196884161598977059e+01,1.639980350204145054e+01,-1.015126861293986910e-01,2.490051355660155563e-02,7.712493951309113971e-01,1.461308659491861173e-01,4.770904772708233210e+00,2.915756932887800246e-01,2.275232121625254001e-03,-4.149604679934110196e-03,5.571968388212353816e-03,8.753664465614501289e-01,5.788316618828766913e+00,3.441821628802408384e+01
8.743707340086195878e-02,8.998956142287031779e-02,7.983802495557683621e-01,6.677930044171505042e-01,5.458249892217303945e-01,5.532054693165338932e+00,4.246354955416878241e+00,3.249451173819523309e+00,2.483748019436678334e+00,3.445140565377689512e+01,2.515740887565296191e+01,1.844233903813288222e+01,1.358066539586264199e+01,1.004941671249144264e+01,-5.991041380029685226e-02,1.491807240962766262e-02,4.630294081075090884e-01,8.732983061378407630e-02,2.950164452127152614e+00,1.748741468017239453e-01,3.125374748565628961e-03,-3.906022467805347724e-03,4.260427700387057169e-03,7.582061030090090359e-01,4.641924818320454449e+00,2.537126083591829939e+01
1.438970089840822808e-01,1.687750500134531373e-01,1.241269079056142477e+00,1.201224327586050133e+00,1.117016486126819252e+00,8.033446225997241896e+00,7.221356567721257669e+00,6.380075502676966437e+00,5.573534867572369933e+00,4.623355347085479394e+01,3.995213048997440808e+01,3.424940191173206472e+01,2.921257481906513931e+01,2.483283949252795608e+01,-6.285416217632835978e-02,2.679148556692875424e-02,7.604507695695206237e-01,1.470543537317632043e-01,4.422648580506586491e+00,2.877940179681645061e-01,1.110563989593780533e-02,-1.048040399169321464e-02,9.559704233750437874e-03,1.176130931974362248e+00,8.703215849174807062e+00,5.739174000120789998e+01
1.239508617689827480e-01,1.467666861520399157e-01,1.094870690642214317e+00,1.045629253299673378e+00,9.721988539670348706e-01,7.265137843422141195e+00,6.366422866272094083e+00,5.564857565926505600e+00,4.850858421211693638e+00,4.292326133277263978e+01,3.584580856623555434e+01,3.014741620962635693e+01,2.547843576431163726e+01,2.159805709884945912e+01,-5.027557020189146048e-02,2.328090061316264586e-02,6.555889633375073799e-01,1.264854752871391042e-01,3.907063641972299273e+00,2.479017235379654682e-01,-9.960738088153703318e-03,7.612824340656682356e-03,-4.950915474692407954e-03,1.179741152224491829e+00,8.450065031267168791e+00,5.378794696733004344e+01
9.477330983394052777e-02,9.816388411787302370e-02,7.430566051790646886e-01,6.419916561939705835e-01,5.377014436378160234e-01,4.382917284747677833e+00,3.529444139154427784e+00,2.806492422611991167e+00,2.213626294965175045e+00,2.305426014583076721e+01,1.786303919013307251e+01,1.376615558494517622e+01,1.057722691598799436e+01,8.116498406898559281e+00,-6.509333013627391362e-02,1.711374588407893818e-02,4.992754901682587843e-01,9.718689586216133769e-02,2.717272433760755668e+00,1.895466196678811110e-01,1.236434580179126067e-02,1.699115790766456136e-02,1.884740280314339822e-02,9.419233772678665684e-01,6.979544539397229741e+00,4.606300598531652213e+01
1.160573625677594201e-01,1.205021011389176833e-01,9.315740579520721543e-01,7.989652173214516484e-01,6.667283826973187111e-01,5.636471637294791392e+00,4.480018582780074254e+00,3.531641216654978876e+00,2.770190212818621323e+00,3.046593661834147326e+01,2.320122233311283111e+01,1.765235144907090614e+01,1.343694509017525007e+01,1.024282456377861372e+01,-8.203951557020472407e-02,2.090333833623340964e-02,6.118598348159051126e-01,1.186435378300643717e-01,3.409961061661400006e+00,2.321147251355188401e-01,2.063012793135341263e-02,1.789022671573204173e-02,1.759013198828330779e-02,1.152409949053084359e+00,8.689333392210908613e+00,5.843202423580578397e+01
6.694981184871529045e-02,6.843463551362427566e-02,4.975571785065382446e-01,4.270955910805958045e-01,3.576990913521477800e-01,2.775075928602834807e+00,2.228029522129152173e+00,1.774951662273742237e+00,1.407595304684921889e+00,1.376673609211038141e+01,1.066148761175168502e+01,8.246211023614613111e+00,6.379765307651854123e+00,4.941860173271384049e+00,-4.844874138958338294e-02,1.220142478025677477e-02,3.521232594907350855e-01,6.915648756660391916e-02,1.823047671646868428e+00,1.338996236974305809e-01,7.956954880151100029e-03,4.990934367634748681e-02,1.493639440867381707e-01,7.411891460609594251e-01,5.151522958476945746e+00,3.183267384394969213e+01
1.247906706635187740e-01,1.277418759719017027e-01,9.396022641040191470e-01,8.025578090170170098e-01,6.700354232792689047e-01,5.314103352133759728e+00,4.230417903100780919e+00,3.349522578761356062e+00,2.644539922851740332e+00,2.675647230984123937e+01,2.049201324298052640e+01,1.571373922858200700e+01,1.207665961609422922e+01,9.307527051210881197e+00,-9.366309117640009285e-02,2.273573252675722967e-02,6.565938193813627421e-01,1.287004753080146502e-01,3.443700713799726643e+00,2.495813413270374925e-01,1.344698325881557854e-01,2.709503856672439981e-01,5.180053313867168940e-01,1.093180466049042288e+00,7.840208076208694976e+00,5.010082675847026223e+01
3.842491698336427536e-02,4.033065023213849853e-02,2.900216647852528751e-01,2.554181790403372565e-01,2.189723967282400374e-01,1.642387870515269910e+00,1.352576509130457794e+00,1.103527049067875687e+00,8.953320886188178562e-01,8.270558053854806246e+00,6.569631033325124214e+00,5.205923325838107907e+00,4.122885186080000430e+00,3.266817260273316315e+00,-2.532679843840094855e-02,7.063984745779157762e-03,2.021895006528184879e-01,3.969767420954448123e-02,1.055909309138620689e+00,7.684983396672852296e-02,-3.899003217762229967e-02,-6.821465324608941283e-02,-2.263293655094045231e-02,4.991455651036348362e-01,3.069090091638077222e+00,1.671924697055008835e+01
1.398136769070235652e-01,1.460376204484944429e-01,1.052962323803621647e+00,9.183524153461787298e-01,7.813764225103888572e-01,5.949093781264751968e+00,4.842835332126499637e+00,3.915418026705479448e+00,3.152562514567568197e+00,2.988476519713050550e+01,2.344437799992028815e+01,1.839388432677094443e+01,1.444680352021781822e+01,1.136510319926064483e+01,-9.467647289977164371e-02,2.576367318574092347e-02,7.356421270639634802e-01,1.444875461475198519e-01,3.839724911310287148e+00,2.796273538140470749e-01,3.768404421610843658e-01,1.362125898436997051e+00,4.458034738284240461e+00,9.909434953985096772e-01,6.435356341444657957e+00,3.724950478306368495e+01
1.447147481621114708e-04,1.077844903080542316e-04,2.180797345591742667e-05,2.042226419255170795e-05,1.854554215033994095e-05,2.463893461146043863e-06,2.463475311889680333e-06,2.438489486558483347e-06,2.384054664074058256e-06,2.473576954598786609e-07,2.550637120258980069e-07,2.618374884178297201e-07,2.674165289873481902e-07,2.714953506845764047e-07,3.709687096428715414e-05,3.492647349304187770e-05,7.400315961601545978e-04,1.784445491233455777e-04,9.109403649090221100e-04,2.894294963242359520e-04,-7.281961427495468701e-03,-1.511551374364857557e-03,-2.789164468211991648e-04,7.678499985429827236e-03,1.667061472006975452e-03,3.217445086940003357e-04
