5.771134976366472380e-02,4.647251920672969966e-02,4.228080066940719806e-01,2.917644941608400488e-01,1.908580627414449282e-01,2.282377609500945592e+00,1.462834603687281909e+00,8.905088159377386736e-01,5.046158840184635785e-01,1.068236183583554677e+01,6.443695294284872865e+00,3.638569994651463801e+00,1.839434069784516623e+00,7.280173839821930670e-01,-6.943327820854630628e-02,9.039872192776096313e-03,3.033986475617932999e-01,3.786375786947073635e-02,1.946005889526895936e-03,1.154226995273295066e-02,8.256291080050805198e-03,5.912095807496652033e-03,2.536966188491640573e-04,-5.618154352628742382e-03,1.942803603621107850e-02,3.225651296987620820e-02,4.019771501028643335e-02,4.456005092684818536e-02,7.466808579855137989e-04,2.523385528211946963e-02
1.032897215099021389e-02,3.022347089265822913e-03,1.583585277572866629e-02,8.561473235121007733e-03,3.662125810026839456e-03,1.848301830143234473e-02,1.153316735341529571e-02,6.695703548290427715e-03,3.387518042837367287e-03,1.947823007330603748e-02,1.297606052634132229e-02,8.348008553370592916e-03,5.092759398891035308e-03,2.837196554951740540e-03,-6.918352758907667099e-02,8.385974281000527566e-04,5.309542696023054897e-02,7.236538518461538283e-03,1.443029378002273820e-04,2.065794430198043125e-03,-4.316786462837179580e-04,-1.192459478454969968e-06,1.108962963092059023e-03,2.751774276890312995e-03,1.893751422535832132e-02,4.335071534528874004e-02,7.737700096405421279e-02,1.274970296523837698e-01,9.954500820722527940e-04,6.974612124154296044e-02
1.603380055354020894e-01,1.710059314656086349e-01,1.395390897596966662e+00,1.244388649780378664e+00,1.068860701662590174e+00,9.183458724167458342e+00,7.672667010026906986e+00,6.297475303350950071e+00,5.099248931398416396e+00,5.413327740623823559e+01,4.376938184626698103e+01,3.503658769953234753e+01,2.781870018336566375e+01,2.193943070220194258e+01,-8.740270686488446628e-02,2.805659029285293912e-02,8.476105142931131819e-01,1.051951359793783375e-01,6.107172518965094977e-03,3.206760110708041511e-02,4.051948641895725817e-02,6.001457918699565353e-02,7.138909655400287047e-02,7.910011958565106582e-02,3.293961600788605087e-02,5.946031808814824376e-02,8.238806327652994921e-02,1.038479927528904306e-01,4.654811148851338565e-02,5.503318283961191465e-02
1.936043136292688385e-02,2.281516160064113452e-02,2.041830199177722682e-01,1.877568186339809708e-01,1.564651715403199694e-01,1.562883315773527126e+00,1.308238372451614673e+00,1.039561952516589782e+00,7.983921482715952145e-01,1.039785608611828494e+01,8.295987520275858174e+00,6.412836473171459772e+00,4.848065632900334876e+00,3.605466989221921548e+00,-3.256904092157252018e-02,3.538281124363468633e-03,1.031036839986139708e-01,1.241412569465247771e-02,8.866710423571472037e-04,3.872086272585379893e-03,-3.146880585330738556e-02,-4.251945301898103075e-02,-4.725231608216412527e-02,-5.000789280361766370e-02,3.868279933925554415e-02,5.587084250170983035e-02,5.751637519099495749e-02,4.779158953193254900e-02,-3.132349323079944292e-02,3.311359994689788006e-02
1.046154822896247782e-01,8.751079985053747401e-02,7.137299514884798413e-01,5.251760837109269442e-01,3.781274754859496601e-01,3.711768037676427490e+00,2.604010815926985245e+00,1.806024239927743746e+00,1.240949196992099379e+00,1.742282266056316331e+01,1.191477873817169630e+01,8.088608495190047876e+00,5.457256565861188236e+00,3.662488897180592229e+00,-1.190666433922762946e-01,1.699642479771023770e-02,5.489070742120563118e-01,6.966684965475140878e-02,3.283071833144179767e-03,2.092309645792495704e-02,2.388100915672011770e-02,8.848947495234130850e-03,4.504411841206507928e-03,1.819969430498532929e-03,2.421875001217764847e-02,5.711330294067808178e-02,1.043966741066121723e-01,1.738673121183992865e-01,4.325121292512067867e-03,9.099039699390951141e-02
2.806570037876900126e-02,2.668948053298949089e-02,2.405594345769168918e-01,1.795449881015567239e-01,1.301708846173129930e-01,1.490671714618588162e+00,1.022977065426436072e+00,6.954412196974424365e-01,4.692167480747761465e-01,8.022481934309817930e+00,5.293066723324990619e+00,3.479306956779342652e+00,2.279906592612302330e+00,1.490007549772506046e+00,-6.947031214098492446e-02,4.889809818607261140e-03,1.482760539212822914e-01,1.830614565936990179e-02,1.074868994603919280e-03,5.613140075753799904e-03,-2.333056464583336403e-02,-9.966229630341921081e-03,-4.627339066331548172e-03,-1.869889846945417674e-03,3.735451797803839014e-02,6.973969586141742782e-02,9.648039851172679482e-02,1.157698906592750931e-01,-4.836934933767527908e-03,5.726984360906886562e-02
6.257265148516355513e-02,4.095450503299738476e-02,2.873570448659029664e-01,1.838712864327018970e-01,1.173820008502143020e-01,1.028711533710062298e+00,6.502022234428698200e-01,4.104076369067348740e-01,2.587710245418972099e-01,3.400384697467850437e+00,2.128597362565515905e+00,1.331342373499344811e+00,8.321417840811005107e-01,5.198659065811718216e-01,-1.299057953361888729e-01,9.262614137716720583e-03,3.254543531224787234e-01,4.286541741542961026e-02,1.459342204267431286e-03,1.251453029703271033e-02,1.020096828014679241e-02,-5.269950207658554223e-03,2.276444739203552833e-03,-9.386664397616322755e-04,1.990023150334110577e-02,5.142855876280358340e-02,1.044869501523741223e-01,1.949200208408173873e-01,-2.547846284376816678e-03,1.138021275956681011e-01
2.118140996095723913e-02,1.447152403770894311e-02,1.419697358242716367e-01,8.590927138327331125e-02,5.258099286199101330e-02,6.757898340323105213e-01,3.985799854565598710e-01,2.362681656833239274e-01,1.408468518919315515e-01,2.769280080674900724e+00,1.622684113113502358e+00,9.529888565062800687e-01,5.611613062650527839e-01,3.314386879716073597e-01,-1.039729228234381742e-01,2.996073668319171844e-03,1.110756781271751703e-01,1.385396102861700604e-02,6.714769201812612184e-04,4.236281992191448520e-03,-1.821553044811074357e-02,5.851397713913920537e-03,-1.690286390569820888e-03,5.183236885144248398e-04,3.293844151733692910e-02,7.352974540833015493e-02,1.265348163054310360e-01,1.978923698772963036e-01,2.729442483129921812e-03,1.001846060774631009e-01
3.879885745506481132e-02,2.120499316539444304e-02,1.052365932753504818e-01,6.384833512431137281e-02,3.842132525004032101e-02,2.236414605823359159e-01,1.389262824188691736e-01,8.619851696382073436e-02,5.338516713242903722e-02,4.456997954133037343e-01,2.779379582942343996e-01,1.735011081034836256e-01,1.084027419243523693e-01,6.777551098403100660e-02,-1.084668111327675294e-01,5.435012290203651390e-03,2.003418221401757071e-01,2.748506511268572136e-02,6.522372728587034693e-04,7.759771491012964172e-03,1.755988938815970703e-03,-1.002301867723592345e-03,4.236170882267822641e-04,-1.565396178526805033e-04,1.860517845290885278e-02,4.306990879690021645e-02,7.887008102311436619e-02,1.362719654257830704e-01,-4.800289408086525194e-04,8.484574727878131661e-02
1.523565319442775692e-02,6.489940853468234919e-03,7.511679527070092011e-02,3.954418581269553146e-02,2.017902392225823932e-02,2.517849732973618804e-01,1.417533092788954563e-01,7.881545570515216537e-02,4.315176873738786612e-02,7.158068006981004316e-01,4.161502206931368963e-01,2.403880363243793838e-01,1.378151949467903981e-01,7.830518179733107764e-02,-1.150933408832056776e-01,1.407620249051008167e-03,7.934254448736684229e-02,9.924251447548429125e-03,3.912242200791781008e-04,3.047130638885550691e-03,-1.348279472996824491e-02,9.275409372097842206e-03,-4.779472989392270256e-03,2.186620551462882533e-03,2.887999349210368383e-02,6.965889143394356220e-02,1.285448109064699362e-01,2.146404085039446963e-01,4.586597755215894578e-03,1.117382990548644595e-01
