2.541702639082624726e-01,2.475535037563429686e-01,6.150945082525132612e+00,4.770106000053234041e+00,3.470263058330945505e+00,1.110754008519779177e+02,7.875439653792994932e+01,5.408704253226117231e+01,3.630148622680812309e+01,1.769978278802904697e+03,1.195509309816873383e+03,7.929478712247469048e+02,5.185117979313720298e+02,3.351964972337622726e+02,-1.535575269190082859e-01,2.468421668088301504e-02,1.436339672608387241e+00,1.308694565219471750e-01,3.263532761787558273e-02,5.083405278165250424e-02,6.238195415588228959e-02,3.270457540634658100e-01,1.287895876280599428e+00,4.511587358259998126e+00,6.535564460713520762e-02,3.891391730110621561e-01,1.855323633285924645e+00,8.928251560165515244e+00,3.701461865146028174e+01,7.364366942537612000e+15
2.340103189273896045e-01,2.421377753798636401e-01,5.286677364668030954e+00,4.371870545239098682e+00,3.411798681399726085e+00,8.958877717647145289e+01,6.791086504374364097e+01,5.008892062922096500e+01,3.622829150396260900e+01,1.349684259726518121e+03,9.768995878646051096e+02,6.967573698319513369e+02,4.913127427151681559e+02,3.432859352412460794e+02,-1.178278827173175336e-01,2.416995947950224821e-02,1.312819658467384354e+00,1.232599445232235996e-01,2.739431697242720662e-02,4.680206378547792367e-02,1.636921514954437495e-01,2.908548141218353145e+00,3.889692404263367109e+01,4.637810988913439019e+02,1.759015923883921750e-01,3.362306770798168643e+00,4.827698955464783381e+01,6.171718399106105153e+02,5.572730223706261976e+28,6.556326238934751867e+36
5.653125325046864935e-01,5.546023624284007747e-01,1.704551717348472195e+01,1.316500788458456839e+01,9.465637102202059339e+00,3.938987681251264803e+02,2.762918655359592321e+02,1.867016775461476925e+02,1.229733083910709155e+02,8.248939518786382905e+03,5.487430375581519911e+03,3.567861022524258715e+03,2.281031835453864460e+03,1.439737596060036822e+03,-3.156261705089680181e-01,4.849054255175436201e-02,3.289360167944956004e+00,2.751477791894361147e-01,9.733840785053250733e-02,1.130625065009372987e-01,6.740917338523225166e-02,1.227639384453533128e-01,2.136445092178257676e-01,3.384847712700873035e-01,2.290140810594831766e-01,3.029717040677189388e+00,3.081622265967353869e+01,2.848356273436972401e+02,1.786212257106305490e-01,3.691322331573367760e+22
9.799958597413530037e-02,9.352610105150226116e-02,3.047224325192716687e+00,2.256082701907823562e+00,1.574925822221153959e+00,7.298262400226232671e+01,4.864848582092172791e+01,3.160067918629325590e+01,2.017711707485498707e+01,1.587078130070420457e+03,9.982497241553068079e+02,6.196731645922147891e+02,3.811653179520044432e+02,2.329726238323986536e+02,-6.173316942691346731e-02,8.254099002569022236e-03,5.730118930368243158e-01,4.730226265850857870e-02,1.764502712812683963e-02,1.959991719482705175e-02,-2.754536374705551099e-02,-4.823607048902671390e-02,-8.101411680662364001e-02,-1.250503332926761746e-01,9.850365510479350273e-02,1.191218937586205673e+00,1.091512967417181734e+01,8.943101155394546709e+01,-6.657002711036807963e-02,-1.963478195150018262e+22
4.346201338163186434e-01,4.086766792122523695e-01,1.100586676392285312e+01,8.206404217849614824e+00,5.842978443355224094e+00,2.107818416262866776e+02,1.428179588394273196e+02,9.515733787934088639e+01,6.288502418968059260e+01,3.618805378934566761e+03,2.320386630460084689e+03,1.480362143245773268e+03,9.440483277522801018e+02,6.035163357026399353e+02,-3.325274772108173793e-01,4.035007833235688957e-02,2.469668207812397931e+00,2.208639380754793824e-01,5.954853272175017476e-02,8.692402676326373145e-02,2.347823436498189253e-02,-2.795270356167552789e-02,2.811348587287012396e-02,-2.680326652544590127e-02,2.385858992006368029e-01,3.812414735681785682e+00,4.607093277047870572e+01,4.990428769601315935e+02,-1.870068494427076095e-02,1.981029440446118669e+28
1.630340757378330174e-01,1.553759131909902835e-01,4.241437915576910633e+00,3.145499889190520815e+00,2.249457357546101210e+00,8.352592703453515810e+01,5.569191328125292273e+01,3.693612539423385499e+01,2.447115018187822955e+01,1.474965039420196717e+03,9.240498380281173922e+02,5.825360724561890038e+02,3.700730800640629923e+02,2.370220021487983217e+02,-1.251286193758615606e-01,1.519114263730748232e-02,9.294660034204942356e-01,8.244465864540317934e-02,2.312732787452112179e-02,3.260681514756659516e-02,-1.515719041205368899e-02,1.190095591429998420e-02,-8.809728879468374171e-03,6.651109406373603705e-03,1.444424433436369282e-01,2.224437442111204977e+00,2.577455896938874247e+01,2.662915738796197047e+02,6.779048345213494267e-03,-6.869547194041295181e+26
3.592525769809484792e-01,3.466369705437684634e-01,8.122788543522338145e+00,6.253005567038481871e+00,4.649245805839416157e+00,1.380245575331018415e+02,9.695445269431533575e+01,6.765447120440907725e+01,4.717642655104860694e+01,2.089043389985914473e+03,1.393416197953036772e+03,9.338373077412206840e+02,6.304102188487635203e+02,4.290015616272701209e+02,-2.836108917258067796e-01,3.586610588364844143e-02,2.015674438392146328e+00,1.882840535698587225e-01,4.240740044720946178e-02,7.185051539618970973e-02,8.900060679549329570e-03,-1.248414935171741555e-02,1.323506413527872350e-02,-1.261315945285681507e-02,2.555252311964305578e-01,4.890279062864886228e+00,7.063683569964456410e+01,9.128273785889975898e+02,-8.464683788824332866e-03,8.027522460825138596e+38
2.164955068943109351e-01,2.129544627645417187e-01,4.926722528603784568e+00,3.819924080665186406e+00,2.865709915033550104e+00,8.430903772849384836e+01,5.926670009062874556e+01,4.156091102090195477e+01,2.916880506278610596e+01,1.285830833977917337e+03,8.545655247462011630e+02,5.735878079523741917e+02,3.888427921660244238e+02,2.660042050257384858e+02,-1.671392726373693849e-01,2.198199824693226195e-02,1.215525897997920879e+00,1.135521553497830655e-01,2.573822054120013594e-02,4.329910137886220506e-02,-1.930746756793541357e-03,3.587554627075660238e-03,-4.885190172430777314e-03,5.817767732548271772e-03,1.987082607079269092e-01,3.657430220843391311e+00,5.064127197329879948e+01,6.253798795588431858e+02,3.061139979543799853e-03,2.036676357155336240e+38
4.373236367943316161e-01,5.459507211327184750e-01,1.073335054863173177e+01,1.063859578772159864e+01,9.984465482388328539e+00,1.980028158880596720e+02,1.797763731871179687e+02,1.597488399326830120e+02,1.398313898522795000e+02,3.253253917664790151e+03,2.823778461573480854e+03,2.430665877415693558e+03,2.077608643856837261e+03,1.764373142481475043e+03,-1.571836389444120075e-01,4.566458542115869185e-02,2.475662972728620570e+00,2.283410326286728076e-01,5.588302698221109255e-02,8.746472735886635930e-02,1.808253118871270410e-02,2.322234593646348502e-02,1.230804400011923164e-02,3.889907369627271239e-02,3.738854245150763922e-01,9.061960085790019548e+00,1.648606771622812062e+02,2.667908949521543036e+03,1.958828745247079284e-02,3.528787357177557138e+52
3.795759954836448458e-01,4.838959119502155293e-01,9.340018337999865139e+00,9.334005339307394067e+00,8.854572983914819062e+00,1.726113846437712027e+02,1.570687421223696560e+02,1.405565250140777493e+02,1.240231698275389647e+02,2.839321847815325782e+03,2.461452139851574429e+03,2.128078122133330908e+03,1.830513188160668960e+03,1.564802004647993499e+03,-1.274084070479434838e-01,4.044164292013062434e-02,2.149356246891054312e+00,1.986411054372921037e-01,4.857425137938005399e-02,7.591519909672898858e-02,2.882010675104143549e-02,-8.899837454989366348e-03,1.847252956430781370e-02,5.424915968525627526e-03,3.551423319343827711e-01,8.447220181193742405e+00,1.511569214820544573e+02,2.411079808977660832e+03,-2.526145861050819660e-03,3.197948048851162401e+52
