x,y,ux,uy,fintx,finty,bcx,bcy,ux_orig,uy_orig
0.1,0.0,0.13995506029459648,0.0,2.762547135493065e-16,-0.042474138097495846,0,3,0.14036686064226292,0.0
1.6684e-15,0.1,0.0,0.1484441229404183,-0.13498400430559798,1.9472271017839655e-16,1,0,0.0,0.14838080049121083
0.0,1.0,0.0,0.51,-0.04381695986458141,0.038039388715040715,1,4,0.0,0.51
1.0,1.0,0.255,0.51,0.04115288835028692,0.03694571415720837,2,4,0.255,0.51
1.0,0.0,0.255,0.0,0.04397737550708564,-0.04027755864459985,2,3,0.255,0.0
0.09807850000000001,0.019509,0.13655378636030946,0.03470147046027705,8.205242041370298e-16,2.376571162088225e-16,0,0,0.13524258380134177,0.03542521707566579
0.092388,0.0382683,0.12281376779719722,0.06836460696649738,-9.532305500492555e-16,-5.724587470723465e-17,0,0,0.12316703665811835,0.06807444874064836
0.083147,0.055557,0.10426793665101286,0.09641270343126962,-3.295974604355933e-16,-4.440892098500625e-16,0,0,0.10556884383518884,0.0956444635223284
0.0707107,0.0707107,0.08465536392759532,0.11735444071382517,-8.049116928532385e-16,-8.049116928532385e-16,0,0,0.08563509266202264,0.11687054224077698
0.055557,0.083147,0.06496229025651701,0.13185972347127972,2.5673907444456745e-16,-1.221245327087672e-15,0,0,0.06460829473562835,0.1315964184583314
0.0382683,0.092388,0.044476773327915,0.14120637052110396,-2.289834988289385e-16,6.245004513516506e-17,0,0,0.04348840720609705,0.1417218424490825
0.019509,0.09807850000000001,0.022418330947402865,0.14653240903862752,6.210310043996968e-16,3.764349942869671e-16,0,0,0.021840547693647412,0.1469760575387816
0.0,0.967857,0.0,0.4947552927169454,-0.0876382300930585,2.8102520310824275e-16,1,0,0.0,0.49473118119943355
0.0,0.935714,0.0,0.47954283462786407,-0.08764439630252359,0.0,1,0,0.0,0.47947160231813174
0.0,0.903571,0.0,0.4643884660472395,-0.08765429779025757,-6.938893903907228e-17,1,0,0.0,0.4642291951822376
0.0,0.871429,0.0,0.4491170690216677,-0.08764974087425767,2.775557561562892e-17,1,0,0.0,0.4490125768700039
0.0,0.8392859999999999,0.0,0.4338193792918901,-0.08767792474787005,-9.020562075079396e-17,1,0,0.0,0.4338362342241584
0.0,0.807143,0.0,0.418641867567203,-0.08769663987408657,5.204170427930421e-17,1,0,0.0,0.41870707411784086
0.0,0.775,0.0,0.4036232927628589,-0.08771214188479526,6.938893903907228e-17,1,0,0.0,0.4036372709134258
0.0,0.742857,0.0,0.38865893864567624,-0.08773375139586832,8.673617379884035e-17,1,0,0.0,0.38864014979457673
0.0,0.710714,0.0,0.3736686338306754,-0.08780008166156437,-2.463307335887066e-16,1,0,0.0,0.3736773819015988
0.0,0.678571,0.0,0.35874808488733834,-0.08784082114896508,-3.122502256758253e-17,1,0,0.0,0.3588029000836297
0.0,0.646429,0.0,0.34400388578615093,-0.08790719752422163,1.1449174941446924e-16,1,0,0.0,0.3440265718673938
0.0,0.614286,0.0,0.32939830951727345,-0.08806697758779267,1.7000290064572707e-16,1,0,0.0,0.3293553636602362
0.0,0.582143,0.0,0.3148996621130209,-0.08805459631844383,-3.122502256758253e-17,1,0,0.0,0.314844930787544
0.0,0.55,0.0,0.30054031502004364,-0.08816523942042301,7.28583859910259e-17,1,0,0.0,0.3004822908428456
0.0,0.517857,0.0,0.2863020635668363,-0.08828824354100974,-1.873501354054952e-16,1,0,0.0,0.2862965607171534
0.0,0.485714,0.0,0.27221534101408906,-0.08842786119076008,1.6653345369377348e-16,1,0,0.0,0.2723231694878891
0.0,0.453571,0.0,0.258431017606199,-0.0886808043012119,-2.1857515797307767e-16,1,0,0.0,0.25854136053751664
0.0,0.421429,0.0,0.2449801171605941,-0.08895166867255948,6.938893903907228e-18,1,0,0.0,0.24504004371813704
0.0,0.389286,0.0,0.23180379794575856,-0.08932851290468628,-5.898059818321144e-17,1,0,0.0,0.2318604616424472
0.0,0.357143,0.0,0.2190407366852014,-0.08977785439377536,-5.898059818321144e-17,1,0,0.0,0.21906097777642183
0.0,0.325,0.0,0.20676378342614044,-0.09062431972289849,4.163336342344337e-17,1,0,0.0,0.20672541309218503
0.0,0.292857,0.0,0.19483137793213245,-0.09182718933723692,0.0,1,0,0.0,0.1949602496864612
0.0,0.260714,0.0,0.18360174568442744,-0.09374702778921347,-4.510281037539698e-17,1,0,0.0,0.1839114169378232
